,variant_and_allele,p_value,trait,gene,location,maf
1903,rs11191580-<b>T</b>,3.0000000000000004e-08,schizophrenia,NT5C2,10:103146454,0.902963304160909
700,rs4630889-<b>T</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,Mapping not available,0.6164637374272102
128,rs758129-<b>G</b>,3.0000000000000004e-08,schizophrenia,POLG-DT,15:89357656,0.645897952853598
128,rs758129-<b>G</b>,3.0000000000000004e-08,schizophrenia,MIR9-3HG,15:89357656,0.645897952853598
1879,rs1538774-<b>G</b>,3.0000000000000004e-08,schizophrenia,SDCCAG8,1:243381525,0.6942101664007294
29,rs12543645-<b>C</b>,3.0000000000000004e-08,schizophrenia,MSRA,8:10388815,0.17906614785992217
1998,rs114460660-<b>?</b>,3.0000000000000004e-08,schizophrenia,ZNF70P1,6:33227606,-1.0
1998,rs114460660-<b>?</b>,3.0000000000000004e-08,schizophrenia,HTATSF1P1,6:33227606,-1.0
701,rs215412-<b>A</b>,3.0000000000000004e-08,schizophrenia,RFPL4AP3,4:23421963,0.3309634636230313
1874,rs11995572-<b>T</b>,3.0000000000000004e-08,schizophrenia,SLC45A4,8:88579854,0.25469238790406673
668,rs10150710-<b>T</b>,3.0000000000000004e-08,schizophrenia,BCL11B,14:99253343,0.4819011815252417
35,rs2944823-<b>A</b>,3.0000000000000004e-08,schizophrenia,CALN1,7:72330485,0.6401759530791788
666,rs2810117-<b>T</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,Mapping not available,0.35921243987023155
2018,rs4619651-<b>?</b>,3.0000000000000004e-08,schizophrenia,CNNM4,2:96750416,-1.0
2018,rs4619651-<b>?</b>,3.0000000000000004e-08,schizophrenia,LMAN2L,2:96750416,-1.0
2031,rs13097727-<b>?</b>,3.0000000000000004e-08,schizophrenia,FXR1,3:180934082,-1.0
2536,rs10497655-<b>?</b>,3.0000000000000004e-08,schizophrenia,MIR548AE1,2:184597314,-1.0
2536,rs10497655-<b>?</b>,3.0000000000000004e-08,schizophrenia,ZNF804A,2:184597314,-1.0
690,rs4619651-<b>A</b>,3.0000000000000004e-08,schizophrenia,CNNM4,2:96750416,0.29031233456855476
690,rs4619651-<b>A</b>,3.0000000000000004e-08,schizophrenia,LMAN2L,2:96750416,0.29031233456855476
1512,rs79212538-<b>T</b>,3.0000000000000004e-08,schizophrenia,LINC01470,5:152613544,0.044732662784542084
119,rs12623170-<b>C</b>,3.0000000000000004e-08,schizophrenia,RBKS,2:27797290,0.7446797247220752
119,rs12623170-<b>C</b>,3.0000000000000004e-08,schizophrenia,MRPL33,2:27797290,0.7446797247220752
153,rs11722779-<b>G</b>,3.0000000000000004e-08,schizophrenia,SLC9B1,4:102906331,0.5368978295394389
16,rs10510653-<b>A</b>,3.0000000000000004e-08,schizophrenia,OSBPL10,3:32017067,0.16019057702488088
614,rs6869862-<b>T</b>,3.0000000000000004e-08,schizophrenia,LINC02163,5:104550512,0.5360351749187536
614,rs6869862-<b>T</b>,3.0000000000000004e-08,schizophrenia,RNU6-334P,5:104550512,0.5360351749187536
159,rs2247870-<b>A</b>,3.0000000000000004e-08,schizophrenia,ADGRV1,5:90855772,0.5332227036661442
1918,rs2192932-<b>?</b>,3.0000000000000004e-08,schizophrenia,LINC01004,7:105012818,-1.0
2042,rs9358912-<b>?</b>,3.0000000000000004e-08,schizophrenia,H4C5,6:26210918,-1.0
2042,rs9358912-<b>?</b>,3.0000000000000004e-08,schizophrenia,H2BC8,6:26210918,-1.0
420,rs112316332-<b>?</b>,3.0000000000000004e-08,schizophrenia,IGF2BP3,7:23453994,-1.0
2417,rs2439202-<b>C</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,2:193513924,0.2762518841065148
408,rs76262184-<b>?</b>,3.0000000000000004e-08,schizophrenia,GRIA1,5:153415751,-1.0
1119,rs11098403-<b>G</b>,3.0000000000000004e-08,schizophrenia,LINC01378,4:117725752,0.2766254705224887
1151,rs72700829-<b>C</b>,3.0000000000000004e-08,schizophrenia,MCL1,1:150567705,0.9435746300730644
2420,rs2868134-<b>A</b>,3.0000000000000004e-08,schizophrenia,PRKG2,4:81095067,0.856833024661273
368,rs793571-<b>?</b>,3.0000000000000004e-08,schizophrenia,MINDY2,15:58849507,-1.0
359,rs9569820-<b>?</b>,3.0000000000000004e-08,schizophrenia,LINC02338,13:58128612,-1.0
353,rs11615992-<b>?</b>,3.0000000000000004e-08,schizophrenia,P2RX4,12:121189465,-1.0
353,rs11615992-<b>?</b>,3.0000000000000004e-08,schizophrenia,P2RX7,12:121189465,-1.0
1181,rs1023500-<b>T</b>,3.0000000000000004e-08,schizophrenia,CENPM,22:41944840,0.7912883956952695
2197,rs10520163-<b>?</b>,3.0000000000000004e-08,schizophrenia,CLCN3,4:169705401,-1.0
2196,rs4925114-<b>?</b>,3.0000000000000004e-08,schizophrenia,RAI1,17:17807956,-1.0
2476,rs9783206-<b>TT</b>,3.0000000000000004e-08,schizophrenia,PANK1,10:89633532,-1.0
591,rs1792709-<b>G</b>,3.0000000000000004e-08,schizophrenia,LINC01905,18:56101744,0.7498861688450825
591,rs1792709-<b>G</b>,3.0000000000000004e-08,schizophrenia,LINC01539,18:56101744,0.7498861688450825
322,rs12647126-<b>?</b>,3.0000000000000004e-08,schizophrenia,NEK1,4:169455554,-1.0
321,rs8082590-<b>?</b>,3.0000000000000004e-08,schizophrenia,GID4,17:18055088,-1.0
749,rs10204454-<b>T</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,2:193481559,0.419640021175225
2456,rs76664468-<b>T</b>,3.0000000000000004e-08,schizophrenia,PPP2R5E,14:63530992,0.14425622022233986
577,rs2073499-<b>G</b>,3.0000000000000004e-08,schizophrenia,RASSF1,3:50336862,0.203205066228367
423,rs323169-<b>?</b>,3.0000000000000004e-08,schizophrenia,MAGI2,7:78708384,-1.0
428,rs9656169-<b>?</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,7:110434219,-1.0
2381,rs6100546-<b>T</b>,3.0000000000000004e-08,schizophrenia,PHACTR3,20:59677352,0.7513499205929063
2380,rs2099108-<b>C</b>,3.0000000000000004e-08,schizophrenia,GTF2A1,14:81209076,0.3371625198517734
2378,rs7301566-<b>T</b>,3.0000000000000004e-08,schizophrenia,LIMA1,12:50187864,0.394466515323496
2391,rs431414-<b>T</b>,3.0000000000000004e-08,schizophrenia,MINDY2,15:58855601,0.17416270241699103
545,rs11878180-<b>?</b>,3.0000000000000004e-08,schizophrenia,GNG7,19:2686463,-1.0
515,rs117465168-<b>?</b>,3.0000000000000004e-08,schizophrenia,DOCK3,3:51263988,-1.0
551,rs7271624-<b>?</b>,3.0000000000000004e-08,schizophrenia,PTGIS,20:49512632,-1.0
554,rs5757773-<b>?</b>,3.0000000000000004e-08,schizophrenia,ENTHD1,22:39691384,-1.0
554,rs5757773-<b>?</b>,3.0000000000000004e-08,schizophrenia,CACNA1I,22:39691384,-1.0
556,rs77441740-<b>?</b>,3.0000000000000004e-08,schizophrenia,TNFRSF13C,22:41933271,-1.0
556,rs77441740-<b>?</b>,3.0000000000000004e-08,schizophrenia,CENPM,22:41933271,-1.0
2375,rs2106747-<b>A</b>,3.0000000000000004e-08,schizophrenia,RNA5SP228,7:23871880,0.4594494441503441
2375,rs2106747-<b>A</b>,3.0000000000000004e-08,schizophrenia,STK31,7:23871880,0.4594494441503441
2373,rs12202107-<b>T</b>,3.0000000000000004e-08,schizophrenia,SAMD3,6:130277478,0.7028173398708071
748,rs12619354-<b>T</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,2:193138056,0.6378860681432756
513,rs138636117-<b>?</b>,3.0000000000000004e-08,schizophrenia,MAPKAPK3,3:50636095,-1.0
495,rs200528994-<b>?</b>,3.0000000000000004e-08,schizophrenia,LINC01470,5:152599547,-1.0
965,rs6716963-<b>A</b>,3.0000000000000004e-08,schizophrenia,NAB1,2:193502815,0.29860319270239455
2369,rs1426271-<b>A</b>,3.0000000000000004e-08,schizophrenia,LPP,3:188469462,0.5844946487404588
1021,rs1339227-<b>C</b>,3.0000000000000004e-08,schizophrenia,RIMS1,6:72445999,0.6788096727121118
464,rs6832165-<b>?</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,4:24268587,-1.0
814,rs192812-<b>C</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,3:161774043,0.7271326629905935
506,rs6797774-<b>?</b>,3.0000000000000004e-08,schizophrenia,U3,3:30262715,-1.0
2479,rs60680162-<b>?</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
2343,rs4445544-<b>C</b>,3.0000000000000004e-08,schizophrenia,NSUN6,10:18587155,0.7448804500703234
207,rs2073499-<b>A</b>,3.0000000000000004e-08,schizophrenia,RASSF1,3:50336862,0.796794933771633
2506,rs1376608-<b>?</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
1301,rs679087-<b>C</b>,3.0000000000000004e-08,schizophrenia,TMTC1,12:29764332,0.82295507305749
2503,rs6943762-<b>?</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
2430,rs7309031-<b>C</b>,3.0000000000000004e-08,schizophrenia,LINC02882,12:74103016,0.5362625727898359
2501,rs134873-<b>?</b>,3.0000000000000004e-08,schizophrenia,TCF20,22:42261560,-1.0
2508,rs876983-<b>?</b>,3.0000000000000004e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
2431,rs2088911-<b>G</b>,3.0000000000000004e-08,schizophrenia,LINC00571,13:38270302,0.4984647961884595
2435,rs1635298-<b>A</b>,3.0000000000000004e-08,schizophrenia,LINC02210-CRHR1,17:45666978,0.7255690841715193
1949,rs76641465-<b>?</b>,4e-08,schizophrenia,TCF4,18:55319930,-1.0
966,rs1065861-<b>T</b>,4e-08,schizophrenia,MEF2C,5:88796133,0.9343776460626587
1992,rs2022272-<b>?</b>,4e-08,schizophrenia,H2AC11,6:27135801,-1.0
1992,rs2022272-<b>?</b>,4e-08,schizophrenia,H4C9,6:27135801,-1.0
2054,rs12190758-<b>?</b>,4e-08,schizophrenia,UNKNOWN,6:92438623,-1.0
484,rs1997529-<b>?</b>,4e-08,schizophrenia,COX7A2P2,4:96819992,-1.0
484,rs1997529-<b>?</b>,4e-08,schizophrenia,LINC02267,4:96819992,-1.0
2199,rs11165867-<b>?</b>,4e-08,schizophrenia,DPYD-IT1,1:97412512,-1.0
2199,rs11165867-<b>?</b>,4e-08,schizophrenia,DPYD,1:97412512,-1.0
2198,rs1975802-<b>?</b>,4e-08,schizophrenia,PLA2G15,16:68251944,-1.0
2558,rs6909479-<b>?</b>,4e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
1942,rs34053174-<b>?</b>,4e-08,schizophrenia,BCL11B,14:99255953,-1.0
927,rs3764567-<b>T</b>,4e-08,schizophrenia,MAU2,19:19329257,0.616063895607177
1081,rs211829-<b>T</b>,4e-08,schizophrenia,UNKNOWN,7:110408836,0.6090524086818423
2102,rs3741434-<b>?</b>,4e-08,schizophrenia,RARG,12:53211560,-1.0
967,rs67082009-<b>A</b>,4e-08,schizophrenia,UNKNOWN,2:145662536,0.17404734035635322
615,rs10043984-<b>T</b>,4e-08,schizophrenia,KDM3B,5:138376432,0.25463670085097095
632,rs7001340-<b>T</b>,4e-08,schizophrenia,UNKNOWN,Mapping not available,0.8058231868713605
1543,rs7601312-<b>G</b>,4e-08,schizophrenia,UNKNOWN,Mapping not available,0.4633536923931149
2056,rs73060317-<b>?</b>,4e-08,schizophrenia,SP4,7:21480594,-1.0
1979,rs7312955-<b>?</b>,4e-08,schizophrenia,CDK2AP1,12:123263236,-1.0
390,rs6983764-<b>?</b>,4e-08,schizophrenia,RP1,8:54828373,-1.0
968,rs35751669-<b>G</b>,4e-08,schizophrenia,TENM3,4:182716504,0.14951456310679612
483,rs4697446-<b>?</b>,4e-08,schizophrenia,UNKNOWN,4:24267999,-1.0
618,rs2910032-<b>T</b>,4e-08,schizophrenia,LINC01470,5:153160794,0.5296992880671555
409,rs6864084-<b>?</b>,4e-08,schizophrenia,GALNT10,5:154305966,-1.0
1875,rs171748-<b>A</b>,4e-08,schizophrenia,SMIM15-AS1,5:61203304,0.4435822147651007
1875,rs171748-<b>A</b>,4e-08,schizophrenia,LINC02057,5:61203304,0.4435822147651007
1985,rs13361438-<b>?</b>,4e-08,schizophrenia,LINC01470,5:152627515,-1.0
2268,rs4833558-<b>C</b>,4e-08,schizophrenia,NDST3,4:117998342,0.3205636728159121
729,rs12139672-<b>G</b>,4e-08,schizophrenia,UNKNOWN,1:190971497,0.18740758035644797
517,rs2358740-<b>?</b>,4e-08,schizophrenia,CACNA1D,3:53421542,-1.0
2065,rs4647903-<b>?</b>,4e-08,schizophrenia,FGFR1,8:38415064,-1.0
134,rs323167-<b>C</b>,4e-08,schizophrenia,MAGI2,7:78707361,0.31891786687427015
2462,rs1281571-<b>A</b>,4e-08,schizophrenia,UNKNOWN,1:82454242,0.4903123345685548
253,rs10866912-<b>A</b>,4e-08,schizophrenia,MROH6,8:143573145,0.5852713178294574
253,rs10866912-<b>A</b>,4e-08,schizophrenia,NAPRT,8:143573145,0.5852713178294574
643,rs2916068-<b>A</b>,4e-08,schizophrenia,UNKNOWN,Mapping not available,0.6161169670180211
651,rs111511290-<b>A</b>,4e-08,schizophrenia,UNKNOWN,Mapping not available,0.5586024351508735
3,rs2269372-<b>A</b>,4e-08,schizophrenia,RENBP,X:153942092,0.7003873031910415
522,rs28886334-<b>?</b>,4e-08,schizophrenia,UNKNOWN,3:161749343,-1.0
2516,rs72843998-<b>?</b>,4e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
552,rs9975024-<b>?</b>,4e-08,schizophrenia,NRIP1,21:15067562,-1.0
135,rs10148671-<b>C</b>,4e-08,schizophrenia,LINC02326,14:29000167,0.628878353438361
1673,rs427230-<b>T</b>,4e-08,schizophrenia,PPDPF,20:63523758,0.09345080834767433
1673,rs427230-<b>T</b>,4e-08,schizophrenia,PTK6,20:63523758,0.09345080834767433
431,rs12083902-<b>?</b>,4e-08,schizophrenia,AGO4,1:35809511,-1.0
437,rs1999512-<b>?</b>,4e-08,schizophrenia,Y_RNA,1:110779397,-1.0
437,rs1999512-<b>?</b>,4e-08,schizophrenia,NRBF2P3,1:110779397,-1.0
1811,rs7709645-<b>?</b>,4e-08,schizophrenia,ZSWIM6,5:61435631,-1.0
439,rs61826793-<b>?</b>,4e-08,schizophrenia,ANKRD45,1:173677634,-1.0
439,rs61826793-<b>?</b>,4e-08,schizophrenia,KLHL20,1:173677634,-1.0
1012,rs7523273-<b>A</b>,4e-08,schizophrenia,MIR29B2CHG,1:207803738,0.6792360991811258
323,rs6704641-<b>?</b>,4e-08,schizophrenia,SATB2,2:199299529,-1.0
857,rs12911832-<b>A</b>,4e-08,schizophrenia,ADAM10,15:58693705,0.6661196400211752
1963,rs9330316-<b>?</b>,5e-08,schizophrenia,SH3RF3,2:109526659,-1.0
1963,rs9330316-<b>?</b>,5e-08,schizophrenia,SEPTIN10,2:109526659,-1.0
2367,rs115487049-<b>A</b>,5e-08,schizophrenia,GCFC2,2:76070217,0.2567863766649806
2367,rs115487049-<b>A</b>,5e-08,schizophrenia,SUCLA2P2,2:76070217,0.2567863766649806
1910,rs17662626-<b>A</b>,5e-08,schizophrenia,UNKNOWN,2:193119895,0.9310047316395209
2502,rs17284668-<b>?</b>,5e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
2358,rs7192086-<b>T</b>,5e-08,schizophrenia,SHISA9,16:12967754,0.24468700303599827
425,rs74912003-<b>?</b>,5e-08,schizophrenia,TP53TG1,7:87252657,-1.0
425,rs74912003-<b>?</b>,5e-08,schizophrenia,TMEM243,7:87252657,-1.0
95,rs34102591-<b>G</b>,5e-08,schizophrenia,ZNF664,12:123996254,0.1750046151006092
95,rs34102591-<b>G</b>,5e-08,schizophrenia,RFLNA,12:123996254,0.1750046151006092
1616,rs28730912-<b>T</b>,5e-08,schizophrenia,UNKNOWN,3:162062168,-1.0
1568,rs12522290-<b>C</b>,5e-08,schizophrenia,GRIA1,5:153418096,0.8578083642138697
1016,rs2909457-<b>G</b>,5e-08,schizophrenia,SLC4A10,2:161989345,0.531589448015961
1016,rs2909457-<b>G</b>,5e-08,schizophrenia,DPP4,2:161989345,0.531589448015961
1967,rs7577690-<b>?</b>,5e-08,schizophrenia,RETREG2,2:219180313,-1.0
1980,rs7653924-<b>?</b>,5e-08,schizophrenia,SH3RF1,4:169281711,-1.0
22,rs112509803-<b>C</b>,5e-08,schizophrenia,GSDME,7:24695385,0.048394768133174795
22,rs112509803-<b>C</b>,5e-08,schizophrenia,MPP6,7:24695385,0.048394768133174795
336,rs11230827-<b>?</b>,5e-08,schizophrenia,RAB3IL1,11:61919982,-1.0
509,rs17635239-<b>?</b>,5e-08,schizophrenia,U3,3:45265142,-1.0
728,rs9970077-<b>A</b>,5e-08,schizophrenia,LINC01741,1:177791783,0.8294829044941024
1252,rs13170232-<b>T</b>,5e-08,schizophrenia,GRIA1,5:153519972,0.9015500628403854
2507,rs17150950-<b>?</b>,5e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
2542,rs7601312-<b>?</b>,5e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
145,rs8058130-<b>G</b>,5e-08,schizophrenia,UNKNOWN,16:64337259,0.8416264389157074
2017,rs11899902-<b>?</b>,5e-08,schizophrenia,ALMS1,2:73404436,-1.0
2517,rs111511290-<b>?</b>,5e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
536,rs1440849-<b>?</b>,5e-08,schizophrenia,UNKNOWN,18:29921527,-1.0
1746,rs10838634-<b>A</b>,5e-08,schizophrenia,LRP4,11:46908403,0.16949342289392666
2036,rs10043984-<b>?</b>,5e-08,schizophrenia,KDM3B,5:138376432,-1.0
337,rs7951609-<b>?</b>,5e-08,schizophrenia,TENM4,11:79519877,-1.0
2105,rs10860964-<b>?</b>,5e-08,schizophrenia,C12orf42,12:103202677,-1.0
631,rs75836205-<b>T</b>,5e-08,schizophrenia,UNKNOWN,Mapping not available,0.9800323799244468
352,rs28607014-<b>?</b>,5e-08,schizophrenia,NOS1,12:117270806,-1.0
2495,rs2916068-<b>?</b>,5e-08,schizophrenia,UNKNOWN,Mapping not available,-1.0
2421,rs35751669-<b>A</b>,5e-08,schizophrenia,TENM3,4:182716504,0.8504854368932039
61,rs80256351-<b>C</b>,5e-08,schizophrenia,ACTG1P22,2:57844458,0.9860811271446427
61,rs80256351-<b>C</b>,5e-08,schizophrenia,VRK2,2:57844458,0.9860811271446427
167,rs8012642-<b>C</b>,5e-08,schizophrenia,MTCYBP27,14:84203137,0.6277924827951297
219,rs7757969-<b>T</b>,5e-08,schizophrenia,FYN,6:111810829,0.8538497324959293
1314,rs9330316-<b>A</b>,5e-08,schizophrenia,SH3RF3,2:109526659,0.699417681312864
1314,rs9330316-<b>A</b>,5e-08,schizophrenia,SEPTIN10,2:109526659,0.699417681312864
973,rs7653924-<b>T</b>,6.000000000000001e-08,schizophrenia,SH3RF1,4:169281711,0.45900857959961866
42,rs3845702-<b>A</b>,6.000000000000001e-08,schizophrenia,CWC22,2:179983761,0.8133098266657879
204,rs1792709-<b>A</b>,6.000000000000001e-08,schizophrenia,LINC01905,18:56101744,0.25011383115491753
204,rs1792709-<b>A</b>,6.000000000000001e-08,schizophrenia,LINC01539,18:56101744,0.25011383115491753
1367,rs13376709-<b>C</b>,6.000000000000001e-08,schizophrenia,AKT3,1:243527189,0.6217354675652906
1269,rs181900-<b>C</b>,6.000000000000001e-08,schizophrenia,MEF2C-AS2,5:88709751,0.9476243093922652
85,rs35430959-<b>C</b>,6.000000000000001e-08,schizophrenia,PNPP1,2:76238162,0.18930651138168342
164,rs248083-<b>A</b>,6.000000000000001e-08,schizophrenia,MRPS5P3,5:127174476,0.46960572662197475
164,rs248083-<b>A</b>,6.000000000000001e-08,schizophrenia,SELENOTP2,5:127174476,0.46960572662197475
229,rs9292918-<b>?</b>,6.000000000000001e-08,schizophrenia,HCN1,5:45300933,-1.0
1878,rs6550435-<b>G</b>,6.000000000000001e-08,schizophrenia,TRANK1,3:36822998,0.3669190600522193
1878,rs6550435-<b>G</b>,6.000000000000001e-08,schizophrenia,LINC02033,3:36822998,0.3669190600522193
1892,rs2239547-<b>?</b>,6.000000000000001e-08,schizophrenia,ITIH4,3:52821213,-1.0
228,rs13168670-<b>?</b>,6.000000000000001e-08,schizophrenia,VTRNA1-3,5:140767314,-1.0
228,rs13168670-<b>?</b>,6.000000000000001e-08,schizophrenia,PCDHA1,5:140767314,-1.0
795,rs7022054-<b>G</b>,6.000000000000001e-08,schizophrenia,KDM4C,9:7173500,0.5378950573754728
1812,rs7004633-<b>?</b>,6.000000000000001e-08,schizophrenia,UNKNOWN,8:88748082,-1.0
1336,rs1451488-<b>G</b>,6.000000000000001e-08,schizophrenia,RNU7-147P,2:199125384,0.5160787788703407
2352,rs7193419-<b>T</b>,7e-08,schizophrenia,LINC02858,16:63663230,0.482864731795802
2352,rs7193419-<b>T</b>,7e-08,schizophrenia,LINC02165,16:63663230,0.482864731795802
1801,rs9272219-<b>G</b>,7e-08,schizophrenia,HLA-DQA1,6:32634492,0.7073917674807882
1341,rs1483242-<b>G</b>,7e-08,schizophrenia,UNKNOWN,2:185179900,0.5609541170851804
975,rs9695226-<b>G</b>,7e-08,schizophrenia,UNKNOWN,Mapping not available,0.32937365010799136
231,rs9928653-<b>?</b>,7e-08,schizophrenia,NFATC3,16:68218176,-1.0
1471,rs7372960-<b>T</b>,7e-08,schizophrenia,FOXP1,3:71205600,0.7664574143196471
743,rs2381759-<b>A</b>,7e-08,schizophrenia,UNKNOWN,2:145670463,0.8421386977236633
162,rs7099380-<b>A</b>,7e-08,schizophrenia,CACNB2,10:18260087,0.555616000740775
132,rs12327082-<b>T</b>,7e-08,schizophrenia,NOL4,18:34011495,0.5654843832715722
232,rs7523273-<b>?</b>,7e-08,schizophrenia,MIR29B2CHG,1:207803738,-1.0
149,rs2358740-<b>G</b>,7e-08,schizophrenia,CACNA1D,3:53421542,0.6937027219240964
230,rs1355585-<b>?</b>,7e-08,schizophrenia,UNKNOWN,15:70294278,-1.0
126,rs714031-<b>C</b>,8e-08,schizophrenia,CACNA1I,22:39674229,0.38269880934881667
235,rs59724122-<b>?</b>,8e-08,schizophrenia,GULOP,8:27567179,-1.0
1802,rs13025591-<b>?</b>,8e-08,schizophrenia,AGAP1,2:235886699,-1.0
9,rs7273691-<b>T</b>,8e-08,schizophrenia,PHACTR3,20:59678449,0.24377977766013764
92,rs11790388-<b>G</b>,8e-08,schizophrenia,RALGPS1,9:126978004,0.1537723701153654
850,rs12431410-<b>C</b>,8e-08,schizophrenia,RTN1,14:59699304,0.35967271912127324
1639,rs34753377-<b>T</b>,9e-08,schizophrenia,SPG7,16:89543010,0.757896563693162
1307,rs876983-<b>T</b>,9e-08,schizophrenia,UNKNOWN,Mapping not available,0.48383019239608643
1511,rs79193624-<b>T</b>,9e-08,schizophrenia,RTKN2,10:62240577,0.9785502559956885
236,rs10046758-<b>?</b>,9e-08,schizophrenia,CSMD1,8:4326648,-1.0
1637,rs34626435-<b>A</b>,9e-08,schizophrenia,NLGN1,3:173786357,0.15759661196400213
2465,rs1484141-<b>C</b>,9e-08,schizophrenia,LINC01088,4:79271670,0.50828306042325
2465,rs1484141-<b>C</b>,9e-08,schizophrenia,NAA11,4:79271670,0.50828306042325
2355,rs3858402-<b>G</b>,9e-08,schizophrenia,LINC02715,11:109685112,0.698495145631068
238,rs6019879-<b>?</b>,1e-07,schizophrenia,PTGIS,20:49514091,-1.0
1832,rs17594526-<b>T</b>,1e-07,schizophrenia,TCF4,18:55391007,0.035712311043779234
1472,rs7383287-<b>A</b>,1e-07,schizophrenia,HLA-DOB,6:32815309,0.7931592870876686
2473,rs116976860-<b>A</b>,1e-07,schizophrenia,SEC14L6,22:30551046,0.000370566437268396
2473,rs116976860-<b>A</b>,1e-07,schizophrenia,GAL3ST1,22:30551046,0.000370566437268396
2475,rs5749679-<b>T</b>,1e-07,schizophrenia,LARGE1,22:33833117,0.20142461224291341
595,rs12138061-<b>A</b>,1e-07,schizophrenia,ELAVL4,1:50106424,0.20196800226532635
596,rs4347184-<b>T</b>,1e-07,schizophrenia,PDE4B,1:65848311,0.5495500264690313
1882,rs4803480-<b>A</b>,1e-07,schizophrenia,CEACAM21,19:41559909,0.18481768803585347
208,rs5891007-<b>?</b>,1e-07,schizophrenia,LSM1,8:38163493,-1.0
1803,rs17597926-<b>?</b>,1e-07,schizophrenia,CACNA1C,12:2240418,-1.0
1271,rs183823891-<b>T</b>,1e-07,schizophrenia,EFR3B,2:25129331,0.08647619047619047
2472,rs117730591-<b>C</b>,1e-07,schizophrenia,SEC14L2,22:30423355,0.00023553162853297442
240,rs2909457-<b>?</b>,1e-07,schizophrenia,SLC4A10,2:161989345,-1.0
240,rs2909457-<b>?</b>,1e-07,schizophrenia,DPP4,2:161989345,-1.0
242,rs71575306-<b>?</b>,1e-07,schizophrenia,MAN2A1,5:109710509,-1.0
57,rs76091702-<b>T</b>,1e-07,schizophrenia,LINC01470,5:153103403,0.05240868184224457
2403,rs2117002-<b>A</b>,1e-07,schizophrenia,STARP1,13:65236439,0.3977160696680907
738,rs7560272-<b>T</b>,1e-07,schizophrenia,RNU6-111P,2:73334357,0.3323451561672843
738,rs7560272-<b>T</b>,1e-07,schizophrenia,RPSAP28,2:73334357,0.3323451561672843
1565,rs12510251-<b>A</b>,1e-07,schizophrenia,TENM3,4:182693431,0.20444679724722076
740,rs61712019-<b>T</b>,1e-07,schizophrenia,LRRTM4,2:77477763,0.12901253439315194
1887,rs4356203-<b>?</b>,1e-07,schizophrenia,PIK3C2A,11:17138601,-1.0
1279,rs1941342-<b>A</b>,1e-07,schizophrenia,NOL4,18:34015569,0.5651667548967708
1277,rs1878874-<b>T</b>,1e-07,schizophrenia,SOX2-OT,3:181317582,0.19771462937904075
609,rs34321714-<b>G</b>,1e-07,schizophrenia,RIMS1,6:72454442,0.3240498692941886
217,rs1021487-<b>T</b>,1e-07,schizophrenia,LINC02494,4:58590920,0.8848380064647072
2283,rs308693-<b>G</b>,1e-07,schizophrenia,UNKNOWN,3:161767619,0.7954903815830968
1525,rs8054347-<b>A</b>,1e-07,schizophrenia,RBFOX1,16:6667756,0.3485702778896496
782,rs7529073-<b>C</b>,1e-07,schizophrenia,PROX1-AS1,1:213974546,0.5002861275811092
1518,rs80021942-<b>C</b>,1e-07,schizophrenia,UNKNOWN,3:161738174,0.667496029645315
981,rs1878561-<b>A</b>,1e-07,schizophrenia,FAM86B3P,8:8234883,0.48237162519851773
1835,rs6782299-<b>T</b>,1e-07,schizophrenia,UNKNOWN,Mapping not available,0.7413535066637535
983,rs7438-<b>G</b>,1e-07,schizophrenia,CLCN3,4:169721095,0.46966649020645845
580,rs2962250-<b>G</b>,1e-07,schizophrenia,RNU6-1296P,5:51094157,0.1450317832050853
580,rs2962250-<b>G</b>,1e-07,schizophrenia,RNU6-480P,5:51094157,0.1450317832050853
2449,rs1907719-<b>T</b>,1e-07,schizophrenia,KCNMA1,10:77003539,0.4830068819481207
1203,rs41297816-<b>G</b>,1e-07,schizophrenia,TBX1,22:19776455,0.2705173084402956
715,rs221780-<b>G</b>,1e-07,schizophrenia,POP7,7:100699412,0.15812599258867124
715,rs221780-<b>G</b>,1e-07,schizophrenia,GIGYF1,7:100699412,0.15812599258867124
1418,rs56145559-<b>T</b>,1e-07,schizophrenia,ALMS1,2:73396311,0.047186147186147186
1482,rs76869799-<b>G</b>,1e-07,schizophrenia,DPYD,1:97368969,0.03155108523028057
