"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs56397913-<b>C</b>,"2 x 10-6",,0.9054,1.1094838,'-,'-,TMEM131,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:97983036
rs6902652-<b>G</b>,"2 x 10-6",,0.9546,1.1421393,'-,'-,OFCC1,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:10167324
rs9295358-<b>A</b>,"2 x 10-6",,0.718,1.06056,'-,[1.04-1.08],RPS6KA2,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:166646138
rs10860416-<b>G</b>,"2 x 10-6",,0.30500000000000005,1.0613008,'-,'-,ANKS1B,"Bipolar disorder","bipolar disorder",'-,GCST008103,12:99298229
rs3004668-<b>G</b>,"2 x 10-6",,0.369,1.070469,'-,'-,IL9RP1,"Bipolar disorder","bipolar disorder",'-,GCST008103,9:138141056
rs10122788-<b>G</b>,"2 x 10-6",,0.43600000000000005,1.0540073,'-,'-,MVB12B,"Bipolar disorder","bipolar disorder",'-,GCST008103,9:126444553
rs6714647-<b>A</b>,"2 x 10-6",,0.756,1.06599,'-,[1.04-1.09],LYARP1,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:82237883
rs814197-<b>G</b>,"2 x 10-6",,0.44799999999999995,1.0537963,'-,'-,LINC01748,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:60626784
rs10136228-<b>G</b>,"2 x 10-6",,0.45999999999999996,1.0539074,'-,'-,SLC8A3,"Bipolar disorder","bipolar disorder",'-,GCST008103,14:70118552
rs10147900-<b>T</b>,"2 x 10-6",,0.138,1.10054,'-,[1.06-1.14],"LINC02280, TMEM179","Bipolar disorder","bipolar disorder",'-,GCST008103,14:104625694
rs28627084-<b>C</b>,"2 x 10-6",,0.888,1.0879499,'-,'-,"INSYN1, CD276","Bipolar disorder","bipolar disorder",'-,GCST008103,15:73731297
rs140643378-<b>G</b>,"3 x 10-6",,0.62,1.0589743,'-,'-,"PABPC1L2B, PABPC1L2A","Bipolar disorder","bipolar disorder",'-,GCST008103,X:73035874
rs59811079-<b>G</b>,"3 x 10-6",,0.716,1.0640675,'-,'-,DLGAP2,"Bipolar disorder","bipolar disorder",'-,GCST008103,8:1677566
chr7_131863813_D-<b>?</b>,"3 x 10-6",,0.471,1.05791,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
chr10_116615129_I-<b>?</b>,"3 x 10-6",,0.0148,1.33309,'-,[1.21-1.45],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs190905111-<b>A</b>,"3 x 10-6",,0.949,1.15004,'-,[1.09-1.21],"SEMG1, SEMG2","Bipolar disorder","bipolar disorder",'-,GCST008103,20:45212068
rs142204301-<b>A</b>,"3 x 10-6",,0.0169,1.23491,'-,[1.15-1.32],LINC01203,"Bipolar disorder","bipolar disorder",'-,GCST008103,X:13358691
rs78781559-<b>A</b>,"3 x 10-6",,0.083,1.10583,'-,[1.06-1.15],"C12orf76, IFT81","Bipolar disorder","bipolar disorder",'-,GCST008103,12:110075511
rs4938784-<b>T</b>,"3 x 10-6",,0.321,1.05823,'-,[1.03-1.08],LAYN,"Bipolar disorder","bipolar disorder",'-,GCST008103,11:111542740
rs56662938-<b>A</b>,"3 x 10-6",,0.132,1.07853,'-,[1.05-1.11],"TNKS, MIR124-1HG","Bipolar disorder","bipolar disorder",'-,GCST008103,8:9836046
rs2592118-<b>T</b>,"3 x 10-6",,0.444,1.05432,'-,[1.03-1.08],NGEF,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:232927715
chr20_33361359_I-<b>?</b>,"3 x 10-6",,0.823,1.0727197,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs68093531-<b>C</b>,"3 x 10-6",,0.878,1.0846928,'-,'-,"SLAMF9, LINC01133","Bipolar disorder","bipolar disorder",'-,GCST008103,1:159954778
rs79032349-<b>T</b>,"3 x 10-6",,0.958,1.17457,'-,[1.11-1.24],HIVEP2,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:142872951
rs17073012-<b>G</b>,"3 x 10-6",,0.14,1.0755116,'-,'-,FYN,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:111858435
rs436129-<b>G</b>,"4 x 10-6",,0.795,1.0694042,'-,'-,VAV3-AS1,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:107969525
rs77516904-<b>G</b>,"4 x 10-6",,0.03700000000000003,1.1497028,'-,'-,NRF1,"Bipolar disorder","bipolar disorder",'-,GCST008103,7:129627460
rs58377812-<b>T</b>,"4 x 10-6",,0.0505,1.12266,'-,[1.07-1.17],KPNA4,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:160530034
rs113123846-<b>G</b>,"4 x 10-6",,0.01100000000000001,1.2811971,'-,'-,LINC00970,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:168967834
rs78785751-<b>C</b>,"4 x 10-6",,0.028000000000000025,1.1793983,'-,'-,SRPK2,"Bipolar disorder","bipolar disorder",'-,GCST008103,7:105230141
rs1889339-<b>G</b>,"4 x 10-6",,0.19899999999999995,1.065235,'-,'-,WNK2,"Bipolar disorder","bipolar disorder",'-,GCST008103,9:93291646
chr12_49463279_D-<b>?</b>,"4 x 10-6",,0.434,1.05317,'-,[1.03-1.08],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs17730333-<b>G</b>,"4 x 10-6",,0.017000000000000015,1.2032247,'-,'-,"RNA5SP272, MMP16","Bipolar disorder","bipolar disorder",'-,GCST008103,8:88364075
rs1850-<b>C</b>,"4 x 10-6",,0.347,1.055799,'-,'-,KCNG1,"Bipolar disorder","bipolar disorder",'-,GCST008103,20:51003734
rs12468729-<b>G</b>,"4 x 10-6",,0.6890000000000001,1.0668374,'-,'-,SLC4A10,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:161476919
rs7210415-<b>G</b>,"4 x 10-6",,0.474,1.0535854,'-,'-,"KCTD2, ATP5PD, RN7SL573P","Bipolar disorder","bipolar disorder",'-,GCST008103,17:75041773
rs2117096-<b>T</b>,"5 x 10-6",,0.772,1.06386,'-,[1.04-1.09],MIR378C,"Bipolar disorder","bipolar disorder",'-,GCST008103,10:130881981
rs7015455-<b>C</b>,"5 x 10-6",,0.585,1.0533745,'-,'-,MSRA,"Bipolar disorder","bipolar disorder",'-,GCST008103,8:10367649
rs10492859-<b>A</b>,"5 x 10-6",,0.758,1.06269,'-,[1.04-1.09],CDH13,"Bipolar disorder","bipolar disorder",'-,GCST008103,16:82828209
rs13231398-<b>G</b>,"5 x 10-6",,0.889,1.0863189,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,7:110557355
rs7581349-<b>G</b>,"5 x 10-6",,0.492,1.0528532,'-,'-,LINC02611,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:98773244
rs3843751-<b>T</b>,"5 x 10-6",,0.676,1.05622,'-,[1.03-1.08],SLC44A2,"Bipolar disorder","bipolar disorder",'-,GCST008103,19:10637445
rs75677206-<b>C</b>,"5 x 10-6",,0.017000000000000015,1.2618774,'-,'-,IL12A-AS1,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:160083194
rs2339519-<b>A</b>,"5 x 10-6",,0.449,1.05285,'-,[1.03-1.07],LINC01830,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:22381268
chr2_186025770_D-<b>?</b>,"5 x 10-6",,0.12,1.0857763,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs1013191-<b>T</b>,"5 x 10-6",,0.43999999999999995,1.052953,'-,'-,"LINC02096, CDRT7","Bipolar disorder","bipolar disorder",'-,GCST008103,17:15025416
rs942516-<b>A</b>,"5 x 10-6",,0.148,1.07412,'-,[1.04-1.1],BRINP1,"Bipolar disorder","bipolar disorder",'-,GCST008103,9:119363076
rs8047469-<b>G</b>,"8 x 10-6",,0.879,1.133029,'-,'-,PRSS36,"Bipolar disorder","bipolar disorder",'-,GCST008103,16:31140200
rs7550853-<b>C</b>,"8 x 10-6",,0.251,1.0582347,'-,'-,SMYD3,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:246455643
rs255353-<b>A</b>,"8 x 10-6",,0.375,1.05264,'-,[1.03-1.08],MCTP1,"Bipolar disorder","bipolar disorder",'-,GCST008103,5:94785878
rs73068042-<b>G</b>,"8 x 10-6",,0.9396,1.1203101,'-,'-,TRANK1,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:36876910
rs16842765-<b>G</b>,"8 x 10-6",,0.681,1.054641,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:209292126
rs111998037-<b>C</b>,"9 x 10-6",,0.248,1.0592884,'-,'-,"ANKHD1-EIF4EBP3, ANKHD1","Bipolar disorder","bipolar disorder",'-,GCST008103,5:140418422
chr15_96034210_I-<b>?</b>,"9 x 10-6",,0.9346,1.1355249,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
chr7_130876812_D-<b>?</b>,"9 x 10-6",,0.892,1.0862126,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs111930716-<b>A</b>,"9 x 10-6",,0.0282,1.1587,'-,[1.09-1.22],LINC01505,"Bipolar disorder","bipolar disorder",'-,GCST008103,9:105992588
rs6788153-<b>T</b>,"9 x 10-6",,0.921,1.09604,'-,[1.06-1.14],FGF12,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:192499942
chr2_194465711_D-<b>?</b>,"8 x 10-10",,0.5860000000000001,1.0727197,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs12226877-<b>A</b>,"1 x 10-9",,0.293,1.08502,'-,[1.06-1.11],"FADS1, FADS2","Bipolar disorder","bipolar disorder",'-,GCST008103,11:61824435
rs73188321-<b>C</b>,"1 x 10-9",,0.667,1.0811278,'-,'-,"SRPK2, PUS7","Bipolar disorder","bipolar disorder",'-,GCST008103,7:105407711
rs111444407-<b>T</b>,"1 x 10-9",,0.148,1.09702,'-,[1.07-1.13],NCAN,"Bipolar disorder","bipolar disorder",'-,GCST008103,19:19247398
rs17183814-<b>G</b>,"2 x 10-9",,0.9251,1.1416829,'-,'-,SCN2A,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:165295879
rs113779084-<b>A</b>,"3 x 10-9",,0.304,1.07562,'-,[1.05-1.1],THSD7A,"Bipolar disorder","bipolar disorder",'-,GCST008103,7:11832161
chr2_97376407_I-<b>?</b>,"4 x 10-9",,0.6579999999999999,1.0736871,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs2388334-<b>G</b>,"4 x 10-9",,0.481,1.0671562,'-,'-,"EIF4EBP2P3, HLA-DRB5","Bipolar disorder","bipolar disorder",'-,GCST008103,6:98143746
rs10994318-<b>C</b>,"7 x 10-9",,0.0574,1.14488,'-,[1.1-1.19],ANK3,"Bipolar disorder","bipolar disorder",'-,GCST008103,10:60366098
rs12575685-<b>A</b>,"8 x 10-9",,0.314,1.07272,'-,[1.05-1.1],SHANK2,"Bipolar disorder","bipolar disorder",'-,GCST008103,11:70671822
rs4447398-<b>A</b>,"9 x 10-9",,0.123,1.09878,'-,[1.07-1.13],STARD9,"Bipolar disorder","bipolar disorder",'-,GCST008103,15:42612706
chr20_43682549_I-<b>?</b>,"1 x 10-8",,0.719,1.0759515,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
chr10_111745562_I-<b>?</b>,"1 x 10-8",,0.164,1.09013,'-,[1.06-1.12],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
chr5_7587236_D-<b>?</b>,"1 x 10-8",,0.17800000000000005,1.088388,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs10896090-<b>A</b>,"2 x 10-8",,0.809,1.08372,'-,[1.06-1.11],PACS1,"Bipolar disorder","bipolar disorder",'-,GCST008103,11:66177715
rs3804640-<b>A</b>,"2 x 10-8",,0.533,1.06481,'-,[1.04-1.09],CD47,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:108074862
rs11724116-<b>C</b>,"2 x 10-8",,0.84,1.0887198,'-,'-,FSTL5,"Bipolar disorder","bipolar disorder",'-,GCST008103,4:161372886
rs112114764-<b>G</b>,"2 x 10-8",,0.31100000000000005,1.0702628,'-,'-,HDAC5,"Bipolar disorder","bipolar disorder",'-,GCST008103,17:44123673
chr15_85357857_I-<b>?</b>,"3 x 10-8",,0.719,1.0726161,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs10035291-<b>T</b>,"3 x 10-8",,0.675,1.07015,'-,[1.05-1.09],SSBP2,"Bipolar disorder","bipolar disorder",'-,GCST008103,5:81500549
rs6130764-<b>T</b>,"3 x 10-8",,0.569,1.06439,'-,[1.04-1.09],"WFDC12, WFDC5","Bipolar disorder","bipolar disorder",'-,GCST008103,20:45121769
chr6_72519394_D-<b>?</b>,"3 x 10-8",,0.443,1.06439,'-,[1.04-1.09],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs11557713-<b>A</b>,"4 x 10-8",,0.285,1.0694,'-,[1.05-1.09],ZCCHC2,"Bipolar disorder","bipolar disorder",'-,GCST008103,18:62576643
rs7122539-<b>G</b>,"4 x 10-8",,0.652,1.066735,'-,'-,PC,"Bipolar disorder","bipolar disorder",'-,GCST008103,11:66895260
rs10455979-<b>G</b>,"4 x 10-8",,0.46599999999999997,1.0640675,'-,'-,RPS6KA2,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:166581772
rs7544145-<b>T</b>,"5 x 10-8",,0.812,1.08535,'-,[1.06-1.11],"PLEKHO1, RN7SL480P","Bipolar disorder","bipolar disorder",'-,GCST008103,1:150166501
rs11624408-<b>A</b>,"5 x 10-8",,0.558,1.06407,'-,[1.04-1.09],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs11231677-<b>G</b>,"6 x 10-8",,0.505,1.0649173,'-,'-,MACROD1,"Bipolar disorder","bipolar disorder",'-,GCST008103,11:64017876
rs62535709-<b>T</b>,"8 x 10-8",,0.0586,1.13633,'-,[1.09-1.18],ZCCHC7,"Bipolar disorder","bipolar disorder",'-,GCST008103,9:37166192
rs55648125-<b>G</b>,"8 x 10-8",,0.10499999999999998,1.1005337,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs17150022-<b>C</b>,"9 x 10-8",,0.11599999999999999,1.0944991,'-,'-,GSDME,"Bipolar disorder","bipolar disorder",'-,GCST008103,7:24732158
rs74446114-<b>C</b>,"1 x 10-7",,0.18500000000000005,1.0801469,'-,'-,"MRPL33, RBKS","Bipolar disorder","bipolar disorder",'-,GCST008103,2:27843255
rs9371601-<b>T</b>,"1 x 10-7",,0.349,1.06258,'-,[1.04-1.09],SYNE1,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:152469438
rs2635253-<b>T</b>,"1 x 10-7",,0.491,1.06099,'-,[1.04-1.08],LINC01378,"Bipolar disorder","bipolar disorder",'-,GCST008103,4:117551578
rs72745470-<b>G</b>,"1 x 10-7",,0.374,1.066098,'-,'-,"IQCH, IQCH-AS1","Bipolar disorder","bipolar disorder",'-,GCST008103,15:67361344
rs138321-<b>A</b>,"2 x 10-7",,0.502,1.06003,'-,[1.04-1.08],SLC25A17,"Bipolar disorder","bipolar disorder",'-,GCST008103,22:40813300
rs12594483-<b>A</b>,"2 x 10-7",,0.115,1.09516,'-,[1.06-1.13],CDAN1,"Bipolar disorder","bipolar disorder",'-,GCST008103,15:42729788
rs329319-<b>A</b>,"2 x 10-7",,0.428,1.0612,'-,[1.04-1.08],JADE2,"Bipolar disorder","bipolar disorder",'-,GCST008103,5:134570919
rs884301-<b>T</b>,"2 x 10-7",,0.374,1.06131,'-,[1.04-1.08],HLF,"Bipolar disorder","bipolar disorder",'-,GCST008103,17:55290103
rs4301023-<b>T</b>,"2 x 10-7",,0.474,1.05929,'-,[1.04-1.08],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs2463709-<b>T</b>,"2 x 10-7",,0.428,1.06279,'-,[1.04-1.09],RIMS1,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:72155201
rs10745843-<b>A</b>,"2 x 10-7",,0.621,1.06099,'-,[1.04-1.08],ANKS1B,"Bipolar disorder","bipolar disorder",'-,GCST008103,12:99102252
rs62085738-<b>A</b>,"3 x 10-7",,0.228,1.06983,'-,[1.04-1.1],ARIH2P1,"Bipolar disorder","bipolar disorder",'-,GCST008103,18:28736659
rs735931-<b>A</b>,"9 x 10-7",,0.488,1.05844,'-,[1.04-1.08],ATP2B2,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:10483412
rs4380187-<b>A</b>,"9 x 10-7",,0.53,1.05643,'-,[1.03-1.08],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs62433108-<b>G</b>,"9 x 10-7",,0.281,1.0620446,'-,'-,DCBLD1,"Bipolar disorder","bipolar disorder",'-,GCST008103,6:117483634
rs1819204-<b>A</b>,"1 x 10-6",,0.731,1.06823,'-,[1.04-1.09],CUL4A,"Bipolar disorder","bipolar disorder",'-,GCST008103,13:113229001
rs184148144-<b>T</b>,"1 x 10-6",,0.833,1.08058,'-,[1.05-1.11],"SLAIN2, SLC10A4","Bipolar disorder","bipolar disorder",'-,GCST008103,4:48443799
rs143577122-<b>C</b>,"1 x 10-6",,0.9538,1.1713991,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,7:145943513
rs4845399-<b>T</b>,"1 x 10-6",,0.358,1.05823,'-,[1.04-1.08],"KCNN3, PMVK","Bipolar disorder","bipolar disorder",'-,GCST008103,1:154893617
rs57681866-<b>G</b>,"1 x 10-6",,0.9385,1.1236713,'-,'-,ACTG1P22,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:57748579
rs35955717-<b>T</b>,"1 x 10-6",,0.851,1.08134,'-,[1.05-1.11],"AKAP6, NPAS3","Bipolar disorder","bipolar disorder",'-,GCST008103,14:32925854
chr1_95580645_I-<b>?</b>,"1 x 10-6",,0.345,1.05844,'-,[1.04-1.08],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs2345964-<b>A</b>,"1 x 10-6",,0.458,1.05538,'-,[1.03-1.08],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:163781667
rs57957974-<b>A</b>,"1 x 10-6",,0.351,1.05919,'-,[1.04-1.08],PARP10,"Bipolar disorder","bipolar disorder",'-,GCST008103,8:144002361
rs206949-<b>A</b>,"1 x 10-6",,0.268,1.06343,'-,[1.04-1.09],"COX6A1, RPS27P25","Bipolar disorder","bipolar disorder",'-,GCST008103,12:120384246
rs6529693-<b>G</b>,"1 x 10-6",,0.5349999999999999,1.0524322,'-,'-,HUWE1,"Bipolar disorder","bipolar disorder",'-,GCST008103,X:53707621
rs976498-<b>T</b>,"1 x 10-6",,0.829,1.07691,'-,[1.05-1.11],PPIAP48,"Bipolar disorder","bipolar disorder",'-,GCST008103,16:64687040
rs3911862-<b>A</b>,"1 x 10-6",,0.446,1.05506,'-,[1.03-1.08],"RPS15AP15, RN7SL635P","Bipolar disorder","bipolar disorder",'-,GCST008103,2:65532537
rs12153740-<b>C</b>,"1 x 10-6",,0.636,1.066735,'-,'-,LINC01470,"Bipolar disorder","bipolar disorder",'-,GCST008103,5:152697204
chr12_110877946_I-<b>?</b>,"1 x 10-6",,0.0257,1.22507,'-,[1.14-1.31],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs142370491-<b>C</b>,"1 x 10-6",,0.018000000000000016,1.2743075,'-,'-,AKAP6,"Bipolar disorder","bipolar disorder",'-,GCST008103,14:32749087
rs75580062-<b>T</b>,"2 x 10-6",,0.0257,1.18994,'-,[1.12-1.26],CFAP221,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:119565915
rs5990908-<b>C</b>,"2 x 10-6",,0.875,1.0835057,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,X:20638387
rs13006127-<b>C</b>,"2 x 10-6",,0.5429999999999999,1.055164,'-,'-,CERS6,"Bipolar disorder","bipolar disorder",'-,GCST008103,2:168535393
rs62002181-<b>C</b>,"2 x 10-6",,0.14,1.07972,'-,[1.05-1.11],KRT8P2,"Bipolar disorder","bipolar disorder",'-,GCST008103,14:43505794
rs4906364-<b>G</b>,"2 x 10-6",,0.32399999999999995,1.0587612,'-,'-,PPP1R13B,"Bipolar disorder","bipolar disorder",'-,GCST008103,14:103748005
rs77626951-<b>G</b>,"2 x 10-6",,0.010000000000000009,1.3078734,'-,'-,LINC02149,"Bipolar disorder","bipolar disorder",'-,GCST008103,5:15113630
rs181957530-<b>?</b>,"2 x 10-6","(Conditioned on rs11724116)",NR,'-,'-,'-,FSTL5,"Bipolar disorder","bipolar disorder",'-,GCST008103,4:161420812
rs9834970-<b>C</b>,"6 x 10-12",,0.491,1.0803686,'-,'-,"LINC02033, HSPD1P6","Bipolar disorder","bipolar disorder",'-,GCST008103,3:36814539
rs2302417-<b>T</b>,"7 x 10-11",,0.51,1.07616,'-,'-,ITIH1,"Bipolar disorder","bipolar disorder",'-,GCST008103,3:52780240
rs11647445-<b>G</b>,"1 x 10-10",,0.346,1.0785276,'-,'-,GRIN2A,"Bipolar disorder","bipolar disorder",'-,GCST008103,16:9833109
rs10744560-<b>T</b>,"4 x 10-10",,0.336,1.07595,'-,[1.05-1.1],"CACNA1C, CACNA1C-IT3","Bipolar disorder","bipolar disorder",'-,GCST008103,12:2277933
chr7_140700006_I-<b>?</b>,"6 x 10-10",,0.748,1.088388,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs11162556-<b>A</b>,"5 x 10-6",,0.665,1.05929,'-,[1.03-1.08],ADGRL4,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:78795698
rs188076915-<b>G</b>,"5 x 10-6",,0.015000000000000013,1.2708741,'-,'-,AIFM1,"Bipolar disorder","bipolar disorder",'-,GCST008103,X:130151035
rs7707252-<b>G</b>,"5 x 10-6",,0.275,1.0581226,'-,'-,Y_RNA,"Bipolar disorder","bipolar disorder",'-,GCST008103,5:79544787
rs6829845-<b>A</b>,"5 x 10-6",,0.328,1.05538,'-,[1.03-1.08],IL21,"Bipolar disorder","bipolar disorder",'-,GCST008103,4:122589611
chr6_84351889_I-<b>?</b>,"6 x 10-6",,0.444,1.05707,'-,[1.03-1.08],'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs72673100-<b>C</b>,"6 x 10-6",,0.544,1.0574961,'-,'-,LINC00641,"Bipolar disorder","bipolar disorder",'-,GCST008103,14:21205210
rs12392936-<b>A</b>,"6 x 10-6",,0.911,1.11193,'-,[1.07-1.16],"RNU6-133P, CNKSR2","Bipolar disorder","bipolar disorder",'-,GCST008103,X:21304805
rs7971456-<b>C</b>,"6 x 10-6",,0.486,1.0526427,'-,'-,WSCD2,"Bipolar disorder","bipolar disorder",'-,GCST008103,12:108202622
rs8066384-<b>C</b>,"6 x 10-6",,0.704,1.0587612,'-,'-,RPTOR,"Bipolar disorder","bipolar disorder",'-,GCST008103,17:80651956
rs10005422-<b>T</b>,"6 x 10-6",,0.397,1.0564348,'-,'-,"LINC02264, LINC01378","Bipolar disorder","bipolar disorder",'-,GCST008103,4:117740497
rs142920219-<b>C</b>,"6 x 10-6",,0.9218999999999999,1.1018555,'-,'-,CAMK1D,"Bipolar disorder","bipolar disorder",'-,GCST008103,10:12489159
chr6_18802039_I-<b>?</b>,"6 x 10-6",,0.9774,1.1953001,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs189574365-<b>A</b>,"6 x 10-6",,0.0243,1.18175,'-,[1.11-1.25],"GNA14, GNAQ","Bipolar disorder","bipolar disorder",'-,GCST008103,9:77685834
rs77015885-<b>A</b>,"7 x 10-6",,0.0365,1.14993,'-,[1.09-1.21],LINC02751,"Bipolar disorder","bipolar disorder",'-,GCST008103,11:15509462
rs117450257-<b>G</b>,"7 x 10-6",,0.041000000000000036,1.1336069,'-,'-,"SLC12A9, SLC12A9-AS1","Bipolar disorder","bipolar disorder",'-,GCST008103,7:100848615
rs9895770-<b>T</b>,"7 x 10-6",,0.236,1.06014,'-,[1.03-1.09],PRKCA,"Bipolar disorder","bipolar disorder",'-,GCST008103,17:66538700
rs1378559-<b>T</b>,"7 x 10-6",,0.834,1.07369,'-,[1.04-1.1],CNKSR2,"Bipolar disorder","bipolar disorder",'-,GCST008103,X:21362148
chr16_60146407_D-<b>?</b>,"7 x 10-6",,0.014000000000000012,1.2433326,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs115858175-<b>G</b>,"7 x 10-6",,0.16500000000000004,1.06865,'-,'-,LINC01221,"Bipolar disorder","bipolar disorder",'-,GCST008103,1:199032122
rs10092482-<b>T</b>,"7 x 10-6",,0.178,1.06577,'-,[1.04-1.09],RRS1-AS1,"Bipolar disorder","bipolar disorder",'-,GCST008103,8:66342488
rs1552246-<b>G</b>,"7 x 10-6",,0.5720000000000001,1.0521111,'-,'-,U2,"Bipolar disorder","bipolar disorder",'-,GCST008103,8:109796715
rs12677998-<b>G</b>,"7 x 10-6",,0.891,1.090679,'-,'-,LETM2,"Bipolar disorder","bipolar disorder",'-,GCST008103,8:38391683
rs7307046-<b>G</b>,"7 x 10-6",,0.5820000000000001,1.0527425,'-,'-,HDAC7,"Bipolar disorder","bipolar disorder",'-,GCST008103,12:47784411
chr12_57483523_I-<b>?</b>,"7 x 10-6",,0.647,1.0567473,'-,'-,'-,"Bipolar disorder","bipolar disorder",'-,GCST008103,"Mapping not available"
rs66506713-<b>T</b>,"8 x 10-6",,0.369,1.05897,'-,[1.03-1.08],"RPA1, RTN4RL1","Bipolar disorder","bipolar disorder",'-,GCST008103,17:1916217
rs4619651-<b>A</b>,"5 x 10-10",,0.2972,'-,"0.07221315 unit decrease",[0.049-0.095],"CNNM4, LMAN2L","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,2:96750416
rs4380187-<b>A</b>,"1 x 10-10",,0.5457,'-,"0.070146814 unit increase",[0.049-0.091],'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,"Mapping not available"
rs2719169-<b>A</b>,"1 x 10-8",,0.4095,'-,"0.06331754 unit decrease",[0.041-0.085],CNTNAP5,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,2:193579493
rs6434928-<b>A</b>,"2 x 10-9",,0.7256,'-,"0.06987272 unit decrease",[0.047-0.093],"RNU6-1029P, SF3B1","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,2:197439853
rs34388051-<b>A</b>,"4 x 10-8",,0.7018,'-,"0.06500347 unit decrease",[0.042-0.088],PLCL1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,2:198064359
rs1367858-<b>T</b>,"3 x 10-10",,0.337999999999999,'-,"0.071695566 unit increase",[0.049-0.094],SPATS2L,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,2:200296048
rs2592118-<b>T</b>,"2 x 10-8",,0.4414,'-,"0.06117973 unit increase",[0.04-0.083],NGEF,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST012091,2:232927715
