"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs115487448-<b>?</b>,"1 x 10-9",,'-,1.0869565,'-,[1.06-1.12],MUC22,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31025536
rs6921919-<b>C</b>,"1 x 10-19",,'-,1.12,'-,[1.09-1.14],ZKSCAN3,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28357424
rs11191419-<b>?</b>,"1 x 10-16",,'-,1.0869565,'-,[1.06-1.11],"BORCS7, PTGES3P4","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,10:102852578
rs115242751-<b>T</b>,"1 x 10-16",,'-,1.17,'-,[1.13-1.22],TRIM10,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30154846
rs11874716-<b>T</b>,"1 x 10-9",,'-,1.06,'-,[1.04-1.08],LINC01929,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,18:55083457
rs72761442-<b>A</b>,"1 x 10-9",,'-,1.08,'-,[1.05-1.10],ZSWIM6,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:61400496
rs115035678-<b>A</b>,"1 x 10-14",,'-,1.14,'-,[1.10-1.18],TSBP1-AS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32381780
rs116139966-<b>C</b>,"1 x 10-9",,'-,1.08,'-,[1.06-1.11],HLA-DQA1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32635879
rs61472021-<b>T</b>,"1 x 10-13",,'-,1.12,'-,[1.09-1.15],HFE,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26089797
rs28724212-<b>A</b>,"1 x 10-9",,'-,1.14,'-,[1.09-1.19],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32588824
rs114086406-<b>?</b>,"1 x 10-12",,'-,1.1111112,'-,[1.08-1.14],TSBP1-AS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32374760
rs115569272-<b>?</b>,"1 x 10-8",,'-,1.0869565,'-,[1.05-1.12],"HLA-DOA, BRD2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32995105
rs142972412-<b>T</b>,"1 x 10-12",,'-,1.09,'-,[1.06-1.12],"HLA-DRB5, HLA-DRB9","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32487060
rs138748649-<b>T</b>,"1 x 10-12",,'-,1.12,'-,[1.08-1.15],"TSBP1-AS1, NOTCH4","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32242482
rs35998080-<b>T</b>,"1 x 10-8",,'-,1.06,'-,[1.04-1.08],LINC02797,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:72812932
rs10791097-<b>T</b>,"1 x 10-8",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs10791111-<b>T</b>,"1 x 10-8",,'-,1.06,'-,[1.04-1.08],"RN7SL167P, SNX19","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:130986204
rs2944591-<b>T</b>,"1 x 10-8",,'-,1.06,'-,[1.04-1.09],NGEF,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:232930111
rs1353545-<b>C</b>,"1 x 10-8",,'-,1.06,'-,[1.04-1.08],FHIT,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:60302116
rs9274657-<b>A</b>,"1 x 10-8",,'-,1.07,'-,[1.04-1.09],"MTCO3P1, HLA-DQB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32668587
rs115437294-<b>A</b>,"1 x 10-8",,'-,1.08,'-,[1.05-1.10],"LINC02571, HLA-B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31345265
rs133047-<b>T</b>,"1 x 10-8",,'-,1.1,'-,[1.06-1.14],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs115329265-<b>A</b>,"2 x 10-27",,'-,1.17,'-,[1.14-1.21],"NOP56P1, RPSAP2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28744470
rs116326873-<b>A</b>,"2 x 10-17",,'-,1.13,'-,[1.10-1.16],"HLA-G, HCP5B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29842049
rs116385615-<b>T</b>,"2 x 10-16",,'-,1.12,'-,[1.09-1.16],C2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31913532
rs147793969-<b>?</b>,"1 x 10-9",,'-,1.1111112,'-,[1.08-1.15],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32526115
rs1782810-<b>A</b>,"1 x 10-19",,'-,1.12,'-,[1.09-1.15],MIR137HG,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:98036784
rs150430679-<b>T</b>,"3 x 10-13",,'-,1.12,'-,[1.09-1.15],HCG20,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30762562
rs1899546-<b>?</b>,"1 x 10-9",,'-,1.0638298,'-,[1.04-1.08],Y_RNA,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:24377044
rs6071524-<b>?</b>,"1 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"ACTR5, PPP1R16B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,20:38797937
rs114041423-<b>?</b>,"1 x 10-15",,'-,1.1111112,'-,[1.09-1.14],"SUMO2P1, MOG","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29639270
rs3132556-<b>A</b>,"1 x 10-9",,'-,1.08,'-,[1.05-1.11],"C6orf15, RNU6-1133P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31111032
rs9273177-<b>?</b>,"1 x 10-13",,'-,1.1363636,'-,[1.1-1.16],HLA-DQA1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32645524
rs139547629-<b>T</b>,"1 x 10-9",,'-,1.09,'-,[1.06-1.12],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32518167
rs144649399-<b>?</b>,"1 x 10-12",,'-,1.1111112,'-,[1.08-1.15],"OR2J3, OR2J2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29150075
rs145607970-<b>?</b>,"1 x 10-8",,'-,1.1363636,'-,[1.09-1.19],"HLA-DQB1, HLA-DQA1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32656240
rs11682175-<b>?</b>,"1 x 10-12",,'-,1.0752687,'-,[1.05-1.09],ACTG1P22,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:57760458
rs116552815-<b>?</b>,"1 x 10-8",,'-,1.0752687,'-,[1.05-1.1],DDR1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30888130
rs6803008-<b>?</b>,"1 x 10-8",,'-,1.0638298,'-,[1.04-1.08],FOXP1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:71522194
rs144532965-<b>?</b>,"1 x 10-11",,'-,1.1111112,'-,[1.08-1.14],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32522018
rs75968099-<b>T</b>,"1 x 10-11",,'-,1.07,'-,[1.05-1.09],"LINC02033, HSPD1P6","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:36817092
rs115661163-<b>T</b>,"1 x 10-11",,'-,1.09,'-,[1.06-1.12],OR5V1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29369298
rs111312615-<b>T</b>,"1 x 10-11",,'-,1.12,'-,[1.08-1.15],"HLA-A, HLA-W","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29955302
rs117616320-<b>?</b>,"1 x 10-10",,'-,1.098901,'-,[1.06-1.12],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32526927
rs12704290-<b>?</b>,"1 x 10-10",,'-,1.098901,'-,[1.08-1.14],"GRM3-AS1, GRM3","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:86798310
rs4702-<b>?</b>,"1 x 10-10",,'-,1.0638298,'-,[1.04-1.09],FURIN,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:90883330
rs2176546-<b>C</b>,"1 x 10-10",,'-,1.07,'-,[1.05-1.09],VRK2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:57929637
rs149787317-<b>T</b>,"1 x 10-10",,'-,1.09,'-,[1.06-1.12],HLA-DQA1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32631878
rs6855246-<b>?</b>,"1 x 10-9",,'-,1.1363636,'-,[1.1-1.19],SLC39A8,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,4:102191313
rs72934570-<b>?</b>,"1 x 10-9",,'-,1.1235955,'-,[1.09-1.16],"LINC01416, LINC01415","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,18:55865958
rs115963308-<b>?</b>,"3 x 10-8",,'-,1.0752687,'-,[1.04-1.1],NOTCH4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32223264
rs149961934-<b>?</b>,"3 x 10-8",,'-,1.0752687,'-,[1.04-1.1],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32520992
rs61847307-<b>?</b>,"3 x 10-8",,'-,1.0638298,'-,[1.04-1.09],PRKG1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,10:52184682
rs146827975-<b>?</b>,"3 x 10-8",,'-,1.0638298,'-,[1.04-1.09],PBX2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32185632
rs1339227-<b>?</b>,"3 x 10-8",,'-,1.0638298,'-,[1.04-1.08],RIMS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:72445999
rs36350-<b>?</b>,"3 x 10-8",,'-,1.0526316,'-,[1.03-1.08],RGS6,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:71920923
rs7432375-<b>?</b>,"3 x 10-8",,'-,1.0526316,'-,[1.03-1.08],STAG1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:136569563
rs9656169-<b>?</b>,"3 x 10-8",,'-,1.0526316,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:110434219
rs28758902-<b>T</b>,"3 x 10-8",,'-,1.06,'-,[1.04-1.08],"LINC01415, TCF4","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,18:55740956
rs760648-<b>A</b>,"3 x 10-8",,'-,1.06,'-,[1.04-1.08],TCF20,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,22:42175022
rs427691-<b>A</b>,"3 x 10-8",,'-,1.06,'-,[1.04-1.09],"KRT18P42, MAN2A1-DT","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:109678809
rs2293751-<b>A</b>,"3 x 10-8",,'-,1.06,'-,[1.04-1.08],"C2-AS1, C2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31940060
rs182087722-<b>A</b>,"3 x 10-8",,'-,1.09,'-,[1.06-1.13],ZSCAN16-AS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28044305
rs73416724-<b>A</b>,"3 x 10-8",,'-,1.09,'-,[1.06-1.13],"ZNF318, ABCC10","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:43370064
rs61884307-<b>C</b>,"3 x 10-8",,'-,1.1,'-,[1.06-1.13],F2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:46733838
rs141342723-<b>T</b>,"4 x 10-24",,'-,1.2,'-,[1.16-1.24],"RPL8P1, LINC01012","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27654305
rs114276265-<b>?</b>,"4 x 10-16",,'-,1.098901,'-,[1.08-1.12],"HLA-C, HCG27","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31219298
rs9269271-<b>T</b>,"4 x 10-15",,'-,1.11,'-,[1.08-1.14],"HLA-DRB6, HLA-DRB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32571330
rs7752195-<b>?</b>,"4 x 10-14",,'-,1.1627907,'-,[1.12-1.22],"CARMIL1, CMAHP","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:25418866
rs115497191-<b>?</b>,"4 x 10-14",,'-,1.1627907,'-,[1.12-1.22],HLA-DMB,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32936262
rs116676919-<b>?</b>,"4 x 10-14",,'-,1.1494253,'-,[1.11-1.19],"TRIM31-AS1, TRIM31","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30112719
rs11191582-<b>?</b>,"4 x 10-14",,'-,1.1363636,'-,[1.1-1.18],NT5C2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,10:103153896
rs115344853-<b>A</b>,"4 x 10-14",,'-,1.12,'-,[1.08-1.15],NOTCH4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32197667
rs9274299-<b>?</b>,"4 x 10-13",,'-,1.1111112,'-,[1.08-1.14],HLA-DQB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32664181
rs138984909-<b>A</b>,"4 x 10-13",,'-,1.14,'-,[1.10-1.19],HLA-DRB9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32466042
rs180778602-<b>?</b>,"4 x 10-12",,'-,1.1494253,'-,[1.1-1.19],"RNU1-61P, HLA-DRB5","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32534622
rs707939-<b>A</b>,"4 x 10-12",,'-,1.07,'-,[1.05-1.09],"MSH5-SAPCD1, MSH5","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31758911
rs2760981-<b>?</b>,"4 x 10-11",,'-,1.0752687,'-,[1.05-1.1],"HLA-DRB1, HLA-DQA1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32597688
rs116067082-<b>A</b>,"4 x 10-11",,'-,1.07,'-,[1.05-1.10],"HLA-C, HCG27","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31222761
rs142601889-<b>T</b>,"4 x 10-11",,'-,1.1,'-,[1.07-1.13],"NOTCH4, TSBP1-AS1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32228798
rs147976543-<b>A</b>,"4 x 10-11",,'-,1.1,'-,[1.07-1.13],"HLA-DRB6, HLA-DRB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32566867
rs116254153-<b>T</b>,"4 x 10-11",,'-,1.11,'-,[1.07-1.14],"TSBP1-AS1, TSBP1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32371870
rs12826178-<b>?</b>,"4 x 10-10",,'-,1.1494253,'-,[1.1-1.2],"NXPH4, SHMT2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,12:57228588
rs2237234-<b>?</b>,"4 x 10-10",,'-,1.0752687,'-,[1.05-1.1],BTN2A2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26391166
rs11210892-<b>?</b>,"4 x 10-10",,'-,1.0638298,'-,[1.04-1.09],"PTPRF, KDM4A","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:43634413
rs8054556-<b>?</b>,"4 x 10-10",,'-,1.0638298,'-,[1.04-1.09],TMEM219,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,16:29946895
rs67756423-<b>A</b>,"4 x 10-10",,'-,1.08,'-,[1.05-1.10],TSNARE1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:142252164
rs17659437-<b>?</b>,"4 x 10-9",,'-,1.0869565,'-,[1.05-1.12],"BRINP2, LINC01645","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:177337251
rs11641947-<b>?</b>,"4 x 10-9",,'-,1.0869565,'-,[1.05-1.11],"SLC38A7, CNOT1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,16:58636004
rs139099016-<b>?</b>,"4 x 10-9",,'-,1.0869565,'-,[1.05-1.11],"DHFRP2, HLA-B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31361514
rs72687362-<b>?</b>,"4 x 10-9",,'-,1.0752687,'-,[1.05-1.1],TSNARE1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:142276955
rs57709857-<b>?</b>,"4 x 10-9",,'-,1.0752687,'-,[1.05-1.1],FGFR1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:38432906
rs11210195-<b>?</b>,"4 x 10-9",,'-,1.0638298,'-,[1.04-1.08],"RN7SKP19, LINC01360","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:73283600
rs3020736-<b>?</b>,"4 x 10-9",,'-,1.0638298,'-,[1.04-1.09],CYP2D7,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,22:42141117
rs12592967-<b>T</b>,"4 x 10-9",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:61578744
rs5995756-<b>T</b>,"4 x 10-9",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs385492-<b>T</b>,"4 x 10-9",,'-,1.06,'-,[1.04-1.08],"ZFP57, ZDHHC20P1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29681770
rs115443066-<b>A</b>,"4 x 10-9",,'-,1.08,'-,[1.05-1.11],HLA-DQA1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32646583
rs7122181-<b>?</b>,"4 x 10-8",,'-,1.0526316,'-,[1.03-1.08],MTND4LP18,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:81491868
rs221902-<b>?</b>,"4 x 10-8",,'-,1.0526316,'-,[1.04-1.08],PCNX1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:71134362
rs140865314-<b>?</b>,"2 x 10-12",,'-,1.098901,'-,[1.08-1.12],PBX2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32185629
rs4129585-<b>A</b>,"2 x 10-12",,'-,1.07,'-,[1.05-1.09],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs12887734-<b>T</b>,"2 x 10-12",,'-,1.08,'-,[1.06-1.10],"KLC1, COA8","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:103580497
rs36057735-<b>C</b>,"2 x 10-12",,'-,1.1,'-,[1.07-1.13],"LINC02571, HLA-B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31352146
rs115052633-<b>C</b>,"2 x 10-12",,'-,1.1,'-,[1.07-1.13],PRRC2A,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31621487
rs186129480-<b>T</b>,"2 x 10-12",,'-,1.1,'-,[1.07-1.13],"HLA-DQA1, HLA-DRB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32627606
rs2507989-<b>A</b>,"2 x 10-12",,'-,1.11,'-,[1.08-1.14],HLA-B,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31356638
rs193267147-<b>?</b>,"2 x 10-11",,'-,1.2195122,'-,[1.15-1.28],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32528783
rs41293179-<b>?</b>,"2 x 10-11",,'-,1.1111112,'-,[1.08-1.14],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32582101
rs200986-<b>?</b>,"2 x 10-11",,'-,1.098901,'-,[1.06-1.12],"H2BC15, H2BC16P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27856988
rs34787248-<b>?</b>,"2 x 10-11",,'-,1.0869565,'-,[1.06-1.12],ZSCAN9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28230108
rs140364877-<b>?</b>,"2 x 10-11",,'-,1.0869565,'-,[1.06-1.11],MAD1L1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:1845542
rs13240464-<b>T</b>,"2 x 10-11",,'-,1.07,'-,[1.05-1.09],IMMP2L,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:111258859
rs114810457-<b>A</b>,"5 x 10-10",,'-,1.08,'-,[1.05-1.10],PBX2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32186508
rs17194490-<b>T</b>,"5 x 10-10",,'-,1.09,'-,[1.06-1.12],CNTN4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:2506102
rs145470632-<b>A</b>,"5 x 10-10",,'-,1.12,'-,[1.08-1.16],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32525469
rs9267057-<b>?</b>,"5 x 10-9",,'-,1.1627907,'-,[1.1-1.22],"MICA, LINC01149","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31429613
rs4309187-<b>?</b>,"5 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"TMPRSS5, DRD2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,11:113541721
rs149544854-<b>?</b>,"5 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"MSH5-SAPCD1, MSH5","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31755003
rs116502302-<b>A</b>,"5 x 10-9",,'-,1.08,'-,[1.05-1.11],"MUC21, MUC22","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31005088
rs191269336-<b>A</b>,"5 x 10-9",,'-,1.09,'-,[1.06-1.12],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32521819
rs78696503-<b>?</b>,"5 x 10-8",,'-,1.0752687,'-,[1.05-1.11],"RNU7-147P, SATB2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:199194489
rs9292918-<b>?</b>,"5 x 10-8",,'-,1.0638298,'-,[1.04-1.1],HCN1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:45300933
