"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs181299481-<b>A</b>,"4 x 10-6","(liability model)",0.994,'-,"0.58 unit decrease",[0.33-0.83],RNY4P18,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,9:111149099
rs191404864-<b>A</b>,"5 x 10-6","(liability model)",0.006,'-,"0.53 unit decrease",[0.29-0.77],BICRA,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,19:47635083
rs112404845-<b>A</b>,"4 x 10-8","(liability model)",0.991,'-,"0.47 unit decrease",[0.29-0.65],ROBO2P1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,7:51510325
rs183256737-<b>A</b>,"2 x 10-6","(liability model)",0.993,'-,"0.46 unit decrease",[0.26-0.66],SEC24B-AS1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,4:109373310
rs79930850-<b>A</b>,"3 x 10-6","(liability model)",0.99,'-,"0.45 unit decrease",[0.25-0.65],CASP12,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,11:104874043
rs143261188-<b>C</b>,"3 x 10-6","(liability model)",0.992,'-,"0.44 unit decrease",[0.24-0.64],TENM4,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,11:78938571
rs115078773-<b>A</b>,"7 x 10-6","(liability model)",0.992,'-,"0.44 unit decrease",[0.24-0.64],TMCO4,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,1:19693032
rs139195876-<b>A</b>,"2 x 10-6","(liability model)",0.99,'-,"0.43 unit decrease",[0.25-0.61],NACAP6,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,5:16262936
rs16961023-<b>C</b>,"5 x 10-8","(liability model)",0.985,'-,"0.41 unit decrease",[0.27-0.55],SLC10A2,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,13:103011595
rs72842919-<b>A</b>,"5 x 10-7","(liability model)",0.985,'-,"0.38 unit decrease",[0.22-0.54],RPS20P10,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST003815,2:71938176
rs7185636-<b>T</b>,"2 x 10-8",,0.8200000000000001,1.0869565,'-,[1.05-1.12],IQCK,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,16:19796841
rs593742-<b>A</b>,"7 x 10-9",,0.7050000000000001,1.0752687,'-,[1.05-1.1],"ADAM10, SNORD3P1","Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,15:58753575
rs2830500-<b>C</b>,"3 x 10-8",,0.692,1.0752687,'-,[1.04-1.1],ADAMTS1,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,21:26784537
rs4735340-<b>T</b>,"9 x 10-8",,0.524,1.0638298,'-,[1.04-1.09],NDUFAF6,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,8:94964023
rs10467994-<b>T</b>,"4 x 10-7",,0.667,1.0638298,'-,[1.04-1.09],SPPL2A,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,15:50716490
rs2632516-<b>G</b>,"5 x 10-8",,0.56,1.0638298,'-,[1.04-1.1],TSPOAP1-AS1,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,17:58331728
rs7295246-<b>G</b>,"4 x 10-7",,0.413,1.06,'-,[1.04-1.08],"ADAMTS20, EEF1A1P17","Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,12:43573874
rs7920721-<b>G</b>,"2 x 10-11",,0.39,1.08,'-,[1.06-1.11],"ECHDC3, USP6NL-AS1","Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,10:11678309
rs138190086-<b>A</b>,"5 x 10-9",,0.02,1.3,'-,[1.19-1.42],"PPIAP55, CYB561","Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,17:63460787
rs114812713-<b>C</b>,"2 x 10-13",,0.03,1.32,'-,[1.22-1.42],OARD1,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,6:41066261
rs62039712-<b>A</b>,"4 x 10-8",,0.116,1.16,'-,[1.10-1.23],RNA5SP431,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,16:79321960
rs35868327-<b>T</b>,"3 x 10-7",,0.987,1.4705882,'-,[1.27-1.69],'-,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,5:53369400
rs71618613-<b>A</b>,"3 x 10-7",,0.99,1.4084507,'-,[1.23-1.59],LINC02109,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,5:29005878
rs190094306-<b>?</b>,"4 x 10-6",,NR,1.62,'-,[1.32-1.99],NHLRC3,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,13:39050685
rs187857322-<b>?</b>,"2 x 10-6",,NR,1.63,'-,[1.33-2.00],"OR7E59P, OR7E136P","Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,7:6869229
rs192326911-<b>?</b>,"3 x 10-6",,NR,1.65,'-,[1.34-2.04],"STAU2-AS1, RDH10-AS1","Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,8:73378103
rs192098867-<b>?</b>,"7 x 10-6",,NR,1.2987013,'-,[1.16-1.47],TRPM1,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,15:31149558
rs35833468-<b>?</b>,"3 x 10-6",,NR,1.0869565,'-,[1.04-1.12],EGLN3,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,14:33974720
rs190217640-<b>?</b>,"7 x 10-6",,NR,1.4492754,'-,[1.23-1.69],NEGR1,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,1:71755908
rs19213255-<b>?</b>,"4 x 10-6",,NR,1.3333333,'-,[1.18-1.49],'-,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,"Mapping not available"
rs182921547-<b>?</b>,"8 x 10-7",,NR,1.38,'-,[1.21-1.56],'-,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,4:32832588
rs8111708-<b>?</b>,"2 x 10-6",,NR,1.06,'-,[1.03-1.09],ELL,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,19:18448066
rs11038990-<b>?</b>,"6 x 10-6",,NR,1.09,'-,[1.05-1.13],CKAP5,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,11:46783211
rs6806784-<b>?</b>,"4 x 10-6",,NR,1.53,'-,[1.28-1.83],SENP7,"Alzheimer's disease (late onset)","late-onset Alzheimers disease",'-,GCST007511,3:101508591
rs113020870-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,AGRN,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,1:1049997
rs679515-<b>?</b>,"2 x 10-25",,NR,'-,'-,'-,CR1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,1:207577223
rs115186657-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,"FHL2, NCK2","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,2:105618971
rs4663105-<b>?</b>,"4 x 10-58",,NR,'-,'-,'-,"NIFKP9, BIN1","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,2:127133851
rs7597763-<b>?</b>,"5 x 10-9",,NR,'-,'-,'-,INPP5D,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,2:233173931
rs4504245-<b>?</b>,"5 x 10-12",,NR,'-,'-,'-,"MIR572, LINC02498","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,4:11013198
rs871269-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,TNIP1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,5:151052827
rs6891966-<b>?</b>,"8 x 10-10",,NR,'-,'-,'-,HAVCR2,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,5:157099320
rs1846190-<b>?</b>,"3 x 10-14",,NR,'-,'-,'-,"HLA-DRB1, HLA-DQA1","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,6:32616036
rs187370608-<b>?</b>,"1 x 10-25",,NR,'-,'-,'-,"UNC5CL, LRFN2","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,6:40974457
rs9369716-<b>?</b>,"2 x 10-17",,NR,'-,'-,'-,CD2AP,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,6:47584444
rs5011436-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,TMEM106B,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,7:12229132
rs7384878-<b>?</b>,"9 x 10-16",,NR,'-,'-,'-,PMS2P1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,7:100334426
rs3935067-<b>?</b>,"5 x 10-11",,NR,'-,'-,'-,EPHA1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,7:143407238
rs1532278-<b>?</b>,"2 x 10-22",,NR,'-,'-,'-,CLU,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,8:27608798
rs61732533-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,OPLAH,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,8:144053248
rs7912495-<b>?</b>,"8 x 10-15",,NR,'-,'-,'-,"ECHDC3, USP6NL-AS1","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,10:11676714
rs7902657-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"LINC01553, ANK3","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,10:59978394
rs3740688-<b>?</b>,"9 x 10-9",,NR,'-,'-,'-,SPI1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,11:47358789
rs1582763-<b>?</b>,"3 x 10-33",,NR,'-,'-,'-,MS4A4A,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,11:60254475
rs561655-<b>?</b>,"1 x 10-26",,NR,'-,'-,'-,"PICALM, RNU6-560P","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,11:86089237
rs11218343-<b>?</b>,"1 x 10-13",,NR,'-,'-,'-,SORL1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,11:121564878
rs7146179-<b>?</b>,"7 x 10-11",,NR,'-,'-,'-,"GNPNAT1, FERMT2","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,14:52832135
rs12590654-<b>?</b>,"7 x 10-17",,NR,'-,'-,'-,SLC24A4,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,14:92472511
rs602602-<b>?</b>,"6 x 10-15",,NR,'-,'-,'-,"SNORD3P1, MINDY2","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,15:58764824
rs117618017-<b>?</b>,"7 x 10-12",,NR,'-,'-,'-,APH1B,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,15:63277703
rs7209200-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"ZFP3-DT, SLC52A1","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,17:5066645
rs708382-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"RPL7L1P5, FAM171A2","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,17:44364976
rs28394864-<b>?</b>,"5 x 10-10",,NR,'-,'-,'-,"ZNF652, PHB","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,17:49373413
rs2632516-<b>?</b>,"7 x 10-10",,NR,'-,'-,'-,TSPOAP1-AS1,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,17:58331728
rs6504163-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,"PPIAP55, CYB561","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,17:63468418
rs12151021-<b>?</b>,"3 x 10-15",,NR,'-,'-,'-,ABCA7,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,19:1050875
rs429358-<b>?</b>,"1 x 10-300",,NR,'-,'-,'-,APOE,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,19:44908684
rs2452170-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"MAMSTR, FUT2","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,19:48710247
rs1354106-<b>?</b>,"2 x 10-10",,NR,'-,'-,'-,CD33,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,19:51234736
rs1761461-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"VN1R104P, LILRA5","Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,19:54313903
rs6069737-<b>?</b>,"7 x 10-16",,NR,'-,'-,'-,CASS4,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,20:56420643
rs2154482-<b>?</b>,"8 x 10-10",,NR,'-,'-,'-,APP,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90044699,21:26148613
rs10119-<b>?</b>,"2 x 10-57",,NR,2.731,'-,'-,TOMM40,"Late-onset Alzheimer's disease","late-onset Alzheimers disease",'-,GCST90026599,19:44903416
rs189753894-<b>?</b>,"2 x 10-8",,NR,1.787,'-,'-,CACNA1A,"Late-onset Alzheimer’s disease in APOEe4 non-carriers","late-onset Alzheimers disease","APOE carrier status",GCST90026601,19:13513675
rs2280575-<b>?</b>,"2 x 10-8",,NR,0.544,'-,'-,LRIG1,"Late-onset Alzheimer’s disease in APOEe4 non-carriers","late-onset Alzheimers disease","APOE carrier status",GCST90026601,3:66492439
rs2075650-<b>?</b>,"2 x 10-7",,'-,1.5,'-,[NR],TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST006121,19:44892362
rs11168036-<b>T</b>,"7 x 10-9",,0.5,1.08,'-,[1.06-1.10],"HBEGF, PFDN1","Alzheimer's disease","Alzheimer disease",'-,GCST004246,5:140327854
rs7920721-<b>G</b>,"3 x 10-8",,0.4,1.08,'-,[1.06-1.10],"ECHDC3, USP6NL-AS1","Alzheimer's disease","Alzheimer disease",'-,GCST004246,10:11678309
rs2632516-<b>?</b>,"4 x 10-8",,0.6,1.0869565,'-,[1.06-1.1],TSPOAP1-AS1,"Alzheimer's disease","Alzheimer disease",'-,GCST004246,17:58331728
rs283811-<b>G</b>,"7 x 10-9",(AA),NR,1.34,'-,[1.21-1.47],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST004246,19:44885243
rs6857-<b>T</b>,"6 x 10-7",(AA),NR,1.27,'-,[1.15-1.40],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST004246,19:44888997
rs283811-<b>G</b>,"1 x 10-15",(Japanese),NR,2.56,'-,[2.02-3.24],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST004246,19:44885243
rs6857-<b>T</b>,"7 x 10-18",(Japanese),NR,3.22,'-,[2.45-4.24],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST004246,19:44888997
rs483082-<b>T</b>,"1 x 10-15",(Japanese),NR,2.8,'-,[2.17-3.61],"APOC1, APOE","Alzheimer's disease","Alzheimer disease",'-,GCST004246,19:44912921
rs11168036-<b>T</b>,"7 x 10-9",,NR,1.08,'-,[1.06-1.10],"HBEGF, PFDN1","Alzheimer's disease","Alzheimer disease",'-,GCST004246,5:140327854
rs12358692-<b>T</b>,"3 x 10-8",,NR,1.0869565,'-,[1.04-1.12],"ECHDC3, USP6NL-AS1","Alzheimer's disease","Alzheimer disease",'-,GCST004246,10:11679103
rs2632516-<b>G</b>,"4 x 10-8",,NR,1.0869565,'-,[1.06-1.1],TSPOAP1-AS1,"Alzheimer's disease","Alzheimer disease",'-,GCST004246,17:58331728
rs9749589-<b>T</b>,"2 x 10-8",,'-,1.3157895,'-,[1.2-1.45],NFIC,"Alzheimer's disease (APOE e4 interaction)","Alzheimer disease",'-,GCST004247,19:3405594
rs11168036-<b>T</b>,"1 x 10-6",,NR,1.11,'-,[1.06-1.15],"HBEGF, PFDN1","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST004249,5:140327854
rs11257238-<b>T</b>,"5 x 10-9",,NR,1.14,'-,[1.10-1.18],"ECHDC3, USP6NL-AS1","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST004249,10:11675398
rs2632516-<b>G</b>,"4 x 10-6",,NR,1.098901,'-,[1.05-1.14],TSPOAP1-AS1,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST004249,17:58331728
rs41289512-<b>G</b>,"3 x 10-194",,NR,'-,"29.735075 z-score increase",NR,NECTIN2,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,19:44848259
rs4663105-<b>C</b>,"4 x 10-29",,NR,'-,"11.21158 z-score increase",NR,"NIFKP9, BIN1","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,2:127133851
rs2632516-<b>C</b>,"1 x 10-9",,NR,'-,"6.0526648 z-score decrease",NR,TSPOAP1-AS1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,17:58331728
rs6014724-<b>G</b>,"9 x 10-8",,NR,'-,"5.351533 z-score decrease",NR,CASS4,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,20:56423488
rs9381563-<b>C</b>,"5 x 10-9",,NR,'-,"5.835869 z-score increase",NR,"CD2AP-DT, B3GNTL1P2","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,6:47464901
rs3865444-<b>A</b>,"4 x 10-8",,NR,'-,"5.4802556 z-score decrease",NR,"SIGLEC22P, CD33","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,19:51224706
rs4236673-<b>A</b>,"6 x 10-20",,NR,'-,"9.13808 z-score decrease",NR,CLU,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,8:27607412
rs11257242-<b>C</b>,"2 x 10-8",,NR,'-,"5.5817 z-score decrease",NR,"ECHDC3, USP6NL-AS1","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,10:11679120
rs11763230-<b>T</b>,"3 x 10-11",,NR,'-,"6.6686625 z-score decrease",NR,EPHA1-AS1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,7:143411748
rs9269853-<b>A</b>,"3 x 10-8",,NR,'-,"5.5623274 z-score increase",NR,HLA-DRB1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,6:32582545
rs7657553-<b>A</b>,"2 x 10-8",,NR,'-,"5.5982833 z-score increase",NR,LINC02360,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,4:11721611
rs10933431-<b>G</b>,"2 x 10-6",,NR,'-,"4.7898254 z-score decrease",NR,INPP5D,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,2:233117202
rs7935829-<b>G</b>,"8 x 10-13",,NR,'-,"7.1575665 z-score decrease",NR,MS4A6A,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,11:60175342
rs113260531-<b>A</b>,"3 x 10-6",,NR,'-,"4.6568017 z-score increase",NR,ZNF594-DT,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,17:5235685
rs12590654-<b>A</b>,"2 x 10-8",,NR,'-,"5.614125 z-score decrease",NR,SLC24A4,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,14:92472511
rs8093731-<b>T</b>,"5 x 10-8",,NR,'-,"5.4649644 z-score decrease",NR,DSG2,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,18:31508995
rs1859788-<b>A</b>,"6 x 10-9",,NR,'-,"5.8154516 z-score decrease",NR,PILRA,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,7:100374211
rs6656401-<b>A</b>,"1 x 10-17",,NR,'-,"8.54 z-score increase",NR,CR1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,1:207518704
rs6733839-<b>T</b>,"1 x 10-29",,NR,'-,"11.3 z-score increase",NR,"BIN1, NIFKP9","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,2:127135234
rs35349669-<b>T</b>,"8 x 10-6",,NR,'-,"4.46 z-score increase",NR,INPP5D,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,2:233159830
rs9271192-<b>C</b>,"5 x 10-7",,NR,'-,"5.02 z-score increase",NR,"HLA-DRB1, HLA-DQA1","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,6:32610753
rs10948363-<b>G</b>,"7 x 10-8",,NR,'-,"5.39 z-score increase",NR,CD2AP,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,6:47520026
rs2718058-<b>G</b>,"1 x 10-6",,NR,'-,"4.87 z-score decrease",NR,"GPR141, EPDR1","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,7:37801932
rs1476679-<b>C</b>,"2 x 10-7",,NR,'-,"5.21 z-score decrease",NR,ZCWPW1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,7:100406823
rs11771145-<b>A</b>,"4 x 10-8",,NR,'-,"5.49 z-score decrease",NR,EPHA1-AS1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,7:143413669
rs28834970-<b>C</b>,"7 x 10-8",,NR,'-,"5.39 z-score increase",NR,PTK2B,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,8:27337604
rs9331896-<b>C</b>,"1 x 10-18",,NR,'-,"8.82 z-score decrease",NR,CLU,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,8:27610169
rs983392-<b>G</b>,"5 x 10-11",,NR,'-,"6.56 z-score decrease",NR,"LINC02705, MS4A2","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,11:60156035
rs10792832-<b>A</b>,"1 x 10-17",,NR,'-,"8.56 z-score decrease",NR,"RNU6-560P, LINC02695","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,11:86156833
rs11218343-<b>C</b>,"6 x 10-11",,NR,'-,"6.55 z-score decrease",NR,SORL1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,11:121564878
rs10498633-<b>T</b>,"1 x 10-7",,NR,'-,"5.3 z-score decrease",NR,SLC24A4,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,14:92460608
rs4147929-<b>A</b>,"9 x 10-9",,NR,'-,"5.76 z-score increase",NR,ABCA7,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,19:1063444
rs7274581-<b>C</b>,"2 x 10-7",,NR,'-,"5.21 z-score decrease",NR,CASS4,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST007319,20:56443204
rs243034-<b>C</b>,"1 x 10-6",,0.394,1.521,'-,[1.28-1.76],MIR4432HG,"Alzheimer's disease in hypertension-negative individuals","Alzheimer disease",'-,GCST008437,2:60375757
rs1353581-<b>?</b>,"5 x 10-6",,0.234,1.5384616,'-,[1.43-1.65],'-,"Alzheimer's disease in hypertension-negative individuals","Alzheimer disease",'-,GCST008437,4:189068835
rs10968750-<b>T</b>,"2 x 10-6",,0.941,2.633,'-,[1.77-3.5],LINGO2,"Alzheimer's disease in hypertension-negative individuals","Alzheimer disease",'-,GCST008437,9:28753984
rs2666895-<b>?</b>,"4 x 10-7",,0.092,1.992032,'-,[1.87-2.11],"MIR7154, CHST1","Alzheimer's disease in hypertension-negative individuals","Alzheimer disease",'-,GCST008437,11:45689480
