"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs950893-<b>G</b>,"2 x 10-6",,0.28,'-,"4.76 z score decrease",'-,"SLC25A37, RNU4-71P","Major depressive disorder","unipolar depression",'-,GCST005691,8:23592997
rs12415800-<b>A</b>,"5 x 10-7",,0.46,'-,"5.02 z score increase",'-,"RNU6-523P, RPL12P8","Major depressive disorder","unipolar depression",'-,GCST005691,10:67864422
rs35936514-<b>T</b>,"2 x 10-6",,0.26,'-,"4.78 z score decrease",'-,LHPP,"Major depressive disorder","unipolar depression",'-,GCST005691,10:124556401
rs7526682-<b>G</b>,"3 x 10-8",,0.13,'-,"5.54 z score increase",'-,LPGAT1,"Major depressive disorder (unexposed to adversity)","unipolar depression",'-,GCST005689,1:211800608
rs11577545-<b>T</b>,"3 x 10-8",,0.21,'-,"5.54 z score increase",'-,"ITPKB, STUM","Major depressive disorder (unexposed to adversity)","unipolar depression",'-,GCST005689,1:226611382
rs950893-<b>G</b>,"7 x 10-9",,0.28,'-,"5.79 z score decrease",'-,"SLC25A37, RNU4-71P","Major depressive disorder (unexposed to adversity)","unipolar depression",'-,GCST005689,8:23592997
rs12415800-<b>A</b>,"3 x 10-6",,0.46,'-,"4.66 z score increase",'-,"RNU6-523P, RPL12P8","Major depressive disorder (unexposed to adversity)","unipolar depression",'-,GCST005689,10:67864422
undefined,"3 x 10-6",,'-,1.306,'-,[NR],'-,Depression,"unipolar depression",'-,GCST009978,"Mapping not available"
rs7775835-<b>T</b>,"2 x 10-8",,NR,'-,"5.588 z score decrease",'-,"LINC00533, RPSAP2",Depression,"unipolar depression",'-,GCST006477,6:28710580
rs8089865-<b>A</b>,"3 x 10-11",,NR,'-,"6.624 z score increase",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:53431552
rs8099160-<b>A</b>,"2 x 10-14",,NR,'-,"7.638 z score increase",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:53226240
rs8181889-<b>A</b>,"4 x 10-8",,NR,'-,"5.489 z score decrease",'-,OLFM4,Depression,"unipolar depression",'-,GCST006477,13:53039855
rs848293-<b>A</b>,"2 x 10-8",,NR,'-,"5.644 z score decrease",'-,VRK2,Depression,"unipolar depression",'-,GCST006477,2:58155355
rs9592461-<b>A</b>,"2 x 10-12",,NR,'-,"7.062 z score increase",'-,PCDH9,Depression,"unipolar depression",'-,GCST006477,13:66367660
rs9611460-<b>T</b>,"2 x 10-8",,NR,'-,"5.596 z score decrease",'-,"RBX1, Y_RNA",Depression,"unipolar depression",'-,GCST006477,22:41022293
rs1656369-<b>A</b>,"5 x 10-9",,NR,'-,"5.844 z score decrease",'-,"MLF1, RSRC1",Depression,"unipolar depression",'-,GCST006477,3:158562296
rs1706497-<b>T</b>,"3 x 10-8",,NR,'-,"5.54 z score increase",'-,LINC02824,Depression,"unipolar depression",'-,GCST006477,12:126713136
rs17487383-<b>C</b>,"4 x 10-8",,NR,'-,"5.502 z score decrease",'-,SOX5,Depression,"unipolar depression",'-,GCST006477,12:24126651
rs17828731-<b>T</b>,"1 x 10-8",,NR,'-,"5.668 z score increase",'-,LINC02882,Depression,"unipolar depression",'-,GCST006477,12:73941576
rs1946473-<b>A</b>,"3 x 10-8",,NR,'-,"5.548 z score decrease",'-,CDH9,Depression,"unipolar depression",'-,GCST006477,5:26972576
rs1961639-<b>A</b>,"4 x 10-9",,NR,'-,"5.891 z score decrease",'-,SORCS3,Depression,"unipolar depression",'-,GCST006477,10:104876239
rs200990-<b>T</b>,"4 x 10-10",,NR,'-,"6.256 z score increase",'-,H2BC15,Depression,"unipolar depression",'-,GCST006477,6:27848045
rs2056477-<b>C</b>,"4 x 10-8",,NR,'-,"5.472 z score decrease",'-,MAD1L1,Depression,"unipolar depression",'-,GCST006477,7:2040109
rs2064219-<b>A</b>,"8 x 10-10",,NR,'-,"6.152 z score increase",'-,"ZNF184, MCFD2P1",Depression,"unipolar depression",'-,GCST006477,6:27408222
rs2098651-<b>C</b>,"2 x 10-10",,NR,'-,"6.344 z score increase",'-,TENM2,Depression,"unipolar depression",'-,GCST006477,5:167564265
rs2149351-<b>T</b>,"3 x 10-8",,NR,'-,"5.553 z score increase",'-,"TLR4, TPT1P9",Depression,"unipolar depression",'-,GCST006477,9:117739366
rs2191130-<b>T</b>,"1 x 10-9",,NR,'-,"6.099 z score increase",'-,RBFOX1,Depression,"unipolar depression",'-,GCST006477,16:7617795
rs2304607-<b>A</b>,"1 x 10-9",,NR,'-,"6.059 z score decrease",'-,MEF2C-AS2,Depression,"unipolar depression",'-,GCST006477,5:88692916
rs2721811-<b>A</b>,"4 x 10-8",,NR,'-,"5.502 z score decrease",'-,GSDME,Depression,"unipolar depression",'-,GCST006477,7:24709810
rs2806985-<b>C</b>,"2 x 10-8",,NR,'-,"5.631 z score increase",'-,LINC01065,Depression,"unipolar depression",'-,GCST006477,13:53103588
rs2956287-<b>A</b>,"5 x 10-11",,NR,'-,"6.573 z score decrease",'-,'-,Depression,"unipolar depression",'-,GCST006477,12:84315437
rs301795-<b>A</b>,"8 x 10-9",,NR,'-,"5.774 z score decrease",'-,RERE,Depression,"unipolar depression",'-,GCST006477,1:8407293
rs301807-<b>A</b>,"1 x 10-10",,NR,'-,"6.407 z score increase",'-,"RERE-AS1, RERE",Depression,"unipolar depression",'-,GCST006477,1:8424763
rs3787317-<b>T</b>,"9 x 10-10",,NR,'-,"6.119 z score increase",'-,KCNB1,Depression,"unipolar depression",'-,GCST006477,20:49424674
rs3793577-<b>A</b>,"3 x 10-12",,NR,'-,"6.992 z score decrease",'-,ELAVL2,Depression,"unipolar depression",'-,GCST006477,9:23737629
rs3799380-<b>T</b>,"8 x 10-9",,NR,'-,"5.773 z score increase",'-,BTN2A1,Depression,"unipolar depression",'-,GCST006477,6:26466954
rs3806843-<b>T</b>,"1 x 10-9",,NR,'-,"6.049 z score decrease",'-,"PCDHA5, PCDHA6, PCDHA1, PCDHA2, PCDHA4, PCDHA3",Depression,"unipolar depression",'-,GCST006477,5:140832953
rs3823612-<b>C</b>,"5 x 10-11",,NR,'-,"6.582 z score increase",'-,TMEM106B,Depression,"unipolar depression",'-,GCST006477,7:12219129
rs4277413-<b>A</b>,"1 x 10-11",,NR,'-,"6.77 z score decrease",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:53172556
rs4480613-<b>T</b>,"3 x 10-9",,NR,'-,"5.925 z score increase",'-,'-,Depression,"unipolar depression",'-,GCST006477,12:84099287
rs10274968-<b>T</b>,"1 x 10-8",,NR,'-,"5.711 z score increase",'-,VPS41,Depression,"unipolar depression",'-,GCST006477,7:38899654
rs10811965-<b>T</b>,"2 x 10-8",,NR,'-,"5.629 z score decrease",'-,ELAVL2,Depression,"unipolar depression",'-,GCST006477,9:23741280
rs10830220-<b>C</b>,"1 x 10-9",,NR,'-,"6.096 z score decrease",'-,"TYR, GRM5",Depression,"unipolar depression",'-,GCST006477,11:89140984
rs10896636-<b>C</b>,"3 x 10-9",,NR,'-,"5.958 z score decrease",'-,ZDHHC5,Depression,"unipolar depression",'-,GCST006477,11:57680560
rs11124319-<b>A</b>,"2 x 10-8",,NR,'-,"5.618 z score decrease",'-,'-,Depression,"unipolar depression",'-,GCST006477,2:22212484
rs1150313-<b>A</b>,"1 x 10-9",,NR,'-,"6.09 z score increase",'-,GRM5,Depression,"unipolar depression",'-,GCST006477,11:88962678
rs1151849-<b>A</b>,"2 x 10-8",,NR,'-,"5.6 z score decrease",'-,SPPL3,Depression,"unipolar depression",'-,GCST006477,12:120902796
rs11629621-<b>C</b>,"4 x 10-8",,NR,'-,"5.48 z score decrease",'-,LINGO1,Depression,"unipolar depression",'-,GCST006477,15:77788395
rs11665070-<b>A</b>,"2 x 10-9",,NR,'-,"6.036 z score decrease",'-,"MIR4318, CELF4",Depression,"unipolar depression",'-,GCST006477,18:37572600
rs11688767-<b>A</b>,"3 x 10-8",,NR,'-,"5.533 z score decrease",'-,ACTG1P22,Depression,"unipolar depression",'-,GCST006477,2:57761059
rs117319730-<b>C</b>,"3 x 10-8",,NR,'-,"5.539 z score decrease",'-,SEMA6D,Depression,"unipolar depression",'-,GCST006477,15:47400457
rs12073845-<b>T</b>,"3 x 10-8",,NR,'-,"5.524 z score decrease",'-,HMGB1P18,Depression,"unipolar depression",'-,GCST006477,1:80332225
rs12376738-<b>T</b>,"2 x 10-8",,NR,'-,"5.651 z score increase",'-,FAM120A,Depression,"unipolar depression",'-,GCST006477,9:93539518
rs12552-<b>A</b>,"2 x 10-10",,NR,'-,"6.366 z score increase",'-,OLFM4,Depression,"unipolar depression",'-,GCST006477,13:53051646
rs1261070-<b>A</b>,"1 x 10-8",,NR,'-,"5.701 z score decrease",'-,TCF4,Depression,"unipolar depression",'-,GCST006477,18:55235854
rs12713370-<b>A</b>,"2 x 10-9",,NR,'-,"6.035 z score decrease",'-,VRK2,Depression,"unipolar depression",'-,GCST006477,2:57973613
rs12963231-<b>A</b>,"3 x 10-8",,NR,'-,"5.525 z score increase",'-,LINC01929,Depression,"unipolar depression",'-,GCST006477,18:55100746
rs12968428-<b>A</b>,"2 x 10-12",,NR,'-,"7.065 z score increase",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:53223855
rs13218591-<b>T</b>,"2 x 10-8",,NR,'-,"5.608 z score increase",'-,BTN3A2,Depression,"unipolar depression",'-,GCST006477,6:26376604
rs1322944-<b>A</b>,"2 x 10-9",,NR,'-,"5.979 z score increase",'-,LINC01065,Depression,"unipolar depression",'-,GCST006477,13:53109028
rs1427027-<b>T</b>,"2 x 10-8",,NR,'-,"5.627 z score increase",'-,"RPL12P40, MIR4318",Depression,"unipolar depression",'-,GCST006477,18:37666359
rs1431181-<b>A</b>,"3 x 10-12",,NR,'-,"6.958 z score increase",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:53253042
rs1452788-<b>A</b>,"5 x 10-8",,NR,'-,"5.454 z score decrease",'-,TCF4,Depression,"unipolar depression",'-,GCST006477,18:55450073
rs149389640-<b>A</b>,"7 x 10-10",,NR,'-,"6.175 z score increase",'-,CCDC170,Depression,"unipolar depression",'-,GCST006477,6:151604372
rs149735550-<b>T</b>,"3 x 10-8",,NR,'-,"5.529 z score increase",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:52866733
rs454214-<b>T</b>,"4 x 10-8",,NR,'-,"5.486 z score decrease",'-,MEF2C-AS2,Depression,"unipolar depression",'-,GCST006477,5:88707586
rs4543289-<b>T</b>,"4 x 10-8",,NR,'-,"5.502 z score decrease",'-,'-,Depression,"unipolar depression",'-,GCST006477,5:165057942
rs4799936-<b>A</b>,"2 x 10-8",,NR,'-,"5.638 z score decrease",'-,CELF4,Depression,"unipolar depression",'-,GCST006477,18:37524865
rs4801157-<b>T</b>,"4 x 10-8",,NR,'-,"5.495 z score increase",'-,TCF4,Depression,"unipolar depression",'-,GCST006477,18:55497462
rs4883777-<b>T</b>,"1 x 10-8",,NR,'-,"5.712 z score increase",'-,PCDH9,Depression,"unipolar depression",'-,GCST006477,13:66400574
rs55748329-<b>A</b>,"1 x 10-9",,NR,'-,"6.101 z score increase",'-,BAIAP2,Depression,"unipolar depression",'-,GCST006477,17:81071973
rs586533-<b>T</b>,"2 x 10-9",,NR,'-,"6.029 z score decrease",'-,CNTN5,Depression,"unipolar depression",'-,GCST006477,11:99649777
rs6019826-<b>T</b>,"9 x 10-9",,NR,'-,"5.744 z score increase",'-,KCNB1,Depression,"unipolar depression",'-,GCST006477,20:49426433
rs6066975-<b>A</b>,"4 x 10-8",,NR,'-,"5.471 z score decrease",'-,STAU1,Depression,"unipolar depression",'-,GCST006477,20:49133840
rs62097899-<b>T</b>,"8 x 10-10",,NR,'-,"6.145 z score increase",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:52991139
rs6441175-<b>A</b>,"2 x 10-9",,NR,'-,"6.039 z score decrease",'-,RSRC1,Depression,"unipolar depression",'-,GCST006477,3:158139321
rs935526-<b>T</b>,"5 x 10-8",,NR,'-,"5.452 z score decrease",'-,ROBO2,Depression,"unipolar depression",'-,GCST006477,3:77510866
rs6442260-<b>A</b>,"5 x 10-8",,NR,'-,"5.455 z score decrease",'-,ATG7,Depression,"unipolar depression",'-,GCST006477,3:11549277
rs645592-<b>T</b>,"3 x 10-8",,NR,'-,"5.571 z score decrease",'-,TYR,Depression,"unipolar depression",'-,GCST006477,11:89271726
rs6562505-<b>A</b>,"5 x 10-8",,NR,'-,"5.467 z score decrease",'-,'-,Depression,"unipolar depression",'-,GCST006477,13:67627955
rs6695867-<b>A</b>,"5 x 10-9",,NR,'-,"5.855 z score decrease",'-,RERE,Depression,"unipolar depression",'-,GCST006477,1:8670720
rs6882046-<b>A</b>,"1 x 10-8",,NR,'-,"5.663 z score decrease",'-,LINC00461,Depression,"unipolar depression",'-,GCST006477,5:88673046
rs7170398-<b>T</b>,"2 x 10-8",,NR,'-,"5.618 z score increase",'-,LINGO1,Depression,"unipolar depression",'-,GCST006477,15:77775291
rs7193263-<b>A</b>,"9 x 10-11",,NR,'-,"6.478 z score decrease",'-,RBFOX1,Depression,"unipolar depression",'-,GCST006477,16:6265879
rs72733826-<b>A</b>,"3 x 10-9",,NR,'-,"5.911 z score increase",'-,SEMA6D,Depression,"unipolar depression",'-,GCST006477,15:47424966
rs73117594-<b>T</b>,"2 x 10-8",,NR,'-,"5.659 z score increase",'-,"MRPS17P3, ROBO1",Depression,"unipolar depression",'-,GCST006477,3:78544763
rs7505145-<b>A</b>,"2 x 10-8",,NR,'-,"5.622 z score decrease",'-,DCC,Depression,"unipolar depression",'-,GCST006477,18:53185406
rs77087420-<b>A</b>,"2 x 10-10",,NR,'-,"6.399 z score increase",'-,KIAA1109,Depression,"unipolar depression",'-,GCST006477,4:122201701
rs775766-<b>A</b>,"2 x 10-8",,NR,'-,"5.659 z score increase",'-,ROBO2,Depression,"unipolar depression",'-,GCST006477,3:77542041
rs77741769-<b>T</b>,"8 x 10-9",,NR,'-,"5.775 z score increase",'-,"HNF1A-AS1, RPL12P33",Depression,"unipolar depression",'-,GCST006477,12:120926032
rs10514299-<b>T</b>,"1 x 10-15",,0.240584,'-,"0.0449 unit increase",[0.031-0.059],TMEM161B-AS1,"Major depressive disorder","unipolar depression",'-,GCST006041,5:88367793
rs1518395-<b>G</b>,"4 x 10-12",,0.61298,'-,"0.032 unit increase",[0.02-0.044],VRK2,"Major depressive disorder","unipolar depression",'-,GCST006041,2:57980939
rs2179744-<b>G</b>,"6 x 10-11",,0.718312,'-,"0.0354 unit decrease",[0.022-0.049],"L3MBTL2-AS1, L3MBTL2","Major depressive disorder","unipolar depression",'-,GCST006041,22:41225710
rs11209948-<b>T</b>,"8 x 10-11",,0.638888,'-,"0.0357 unit increase",[0.024-0.047],RPL31P12,"Major depressive disorder","unipolar depression",'-,GCST006041,1:72346221
rs454214-<b>T</b>,"1 x 10-9",,0.568054,'-,"0.0337 unit decrease",[0.022-0.045],MEF2C-AS2,"Major depressive disorder","unipolar depression",'-,GCST006041,5:88707586
rs301806-<b>T</b>,"2 x 10-9",,0.551911,'-,"0.0271 unit decrease",[0.015-0.039],RERE,"Major depressive disorder","unipolar depression",'-,GCST006041,1:8422018
rs1475120-<b>G</b>,"4 x 10-9",,0.452458,'-,"0.0292 unit decrease",[0.017-0.041],LIN28B,"Major depressive disorder","unipolar depression",'-,GCST006041,6:104942078
rs10786831-<b>G</b>,"8 x 10-9",,0.600689,'-,"0.0297 unit decrease",[0.018-0.041],SORCS3,"Major depressive disorder","unipolar depression",'-,GCST006041,10:104854813
rs12552-<b>G</b>,"8 x 10-9",,0.554993,'-,"0.0433 unit decrease",[0.032-0.055],OLFM4,"Major depressive disorder","unipolar depression",'-,GCST006041,13:53051646
rs6476606-<b>G</b>,"1 x 10-8",,0.637191,'-,"0.0277 unit decrease",[0.016-0.039],PAX5,"Major depressive disorder","unipolar depression",'-,GCST006041,9:37005564
rs8025231-<b>C</b>,"1 x 10-8",,0.427531,'-,"0.0355 unit increase",[0.024-0.047],'-,"Major depressive disorder","unipolar depression",'-,GCST006041,15:37356201
rs12065553-<b>G</b>,"1 x 10-8",,0.279676,'-,"0.0309 unit increase",[0.017-0.045],HMGB1P18,"Major depressive disorder","unipolar depression",'-,GCST006041,1:80327433
rs1656369-<b>T</b>,"1 x 10-8",,0.670312,'-,"0.0346 unit increase",[0.023-0.046],"MLF1, RSRC1","Major depressive disorder","unipolar depression",'-,GCST006041,3:158562296
rs4543289-<b>T</b>,"1 x 10-8",,0.480069,'-,"0.0322 unit decrease",[0.02-0.044],'-,"Major depressive disorder","unipolar depression",'-,GCST006041,5:165057942
rs2125716-<b>G</b>,"3 x 10-8",,0.765477,'-,"0.0345 unit decrease",[0.021-0.048],'-,"Major depressive disorder","unipolar depression",'-,GCST006041,12:84547650
rs2422321-<b>G</b>,"3 x 10-8",,0.441006,'-,"0.0308 unit increase",[0.019-0.043],LINC02797,"Major depressive disorder","unipolar depression",'-,GCST006041,1:72827710
rs7044150-<b>T</b>,"4 x 10-8",,0.384543,'-,"0.0299 unit decrease",[0.018-0.042],CARM1P1,"Major depressive disorder","unipolar depression",'-,GCST006041,9:2982931
rs9838374-<b>T</b>,"6 x 10-8",,0.182843,'-,"0.0373 unit increase",[0.022-0.053],OPA1,"Major depressive disorder","unipolar depression",'-,GCST006041,3:193598916
rs17792983-<b>T</b>,"6 x 10-8",,0.305209,'-,"0.03 unit decrease",[0.016-0.044],SIM1,"Major depressive disorder","unipolar depression",'-,GCST006041,6:100363657
rs620339-<b>T</b>,"8 x 10-8",,0.592561,'-,"0.0299 unit decrease",[0.018-0.042],DCDC1,"Major depressive disorder","unipolar depression",'-,GCST006041,11:30830509
rs736840-<b>G</b>,"8 x 10-8",,0.094915,'-,"0.0491 unit increase",[0.03-0.069],LINC01645,"Major depressive disorder","unipolar depression",'-,GCST006041,1:177393877
rs3806843-<b>T</b>,"9 x 10-8",,0.448516,'-,"0.0291 unit decrease",[0.017-0.041],"PCDHA5, PCDHA6, PCDHA1, PCDHA2, PCDHA4, PCDHA3","Major depressive disorder","unipolar depression",'-,GCST006041,5:140832953
rs9298467-<b>T</b>,"2 x 10-7",,0.808561,'-,"0.0383 unit decrease",[0.023-0.054],PCMTD1,"Major depressive disorder","unipolar depression",'-,GCST006041,8:51894122
rs3897746-<b>G</b>,"2 x 10-7",,0.483057,'-,"0.0292 unit increase",[0.017-0.041],SPPL3,"Major depressive disorder","unipolar depression",'-,GCST006041,12:120886924
rs10521261-<b>T</b>,"3 x 10-7",,0.801142,'-,"0.0339 unit increase",[0.018-0.05],CASC22,"Major depressive disorder","unipolar depression",'-,GCST006041,16:52266343
rs2228246-<b>G</b>,"3 x 10-7",,0.162703,'-,"0.042 unit increase",[0.026-0.058],PLCG1,"Major depressive disorder","unipolar depression",'-,GCST006041,20:41163423
rs1806152-<b>T</b>,"4 x 10-7",,0.172277,'-,"0.0415 unit increase",[0.026-0.057],PAUPAR,"Major depressive disorder","unipolar depression",'-,GCST006041,11:31829493
rs16841842-<b>C</b>,"5 x 10-7",,0.783416,'-,"0.0322 unit increase",[0.018-0.046],DENND1B,"Major depressive disorder","unipolar depression",'-,GCST006041,1:197642552
rs272440-<b>G</b>,"6 x 10-7",,0.998687,'-,"0.4807 unit decrease",[0.27-0.69],MGAT4B,"Major depressive disorder","unipolar depression",'-,GCST006041,5:179801623
rs3785236-<b>C</b>,"9 x 10-7",,0.754871,'-,"0.0365 unit increase",[0.023-0.05],RBFOX1,"Major depressive disorder","unipolar depression",'-,GCST006041,16:7617197
rs9540720-<b>G</b>,"9 x 10-7",,0.499908,'-,"0.0305 unit increase",[0.019-0.042],PCDH9,"Major depressive disorder","unipolar depression",'-,GCST006041,13:66348573
rs2524222-<b>T</b>,"1 x 10-6",,0.219809,'-,"0.0335 unit increase",[0.02-0.047],GNL1,"Major depressive disorder","unipolar depression",'-,GCST006041,6:30543393
rs1935881-<b>T</b>,"1 x 10-6",,0.643387,'-,"0.0283 unit decrease",[0.017-0.04],BRINP3,"Major depressive disorder","unipolar depression",'-,GCST006041,1:190097256
rs5754682-<b>T</b>,"1 x 10-6",,0.873545,'-,"0.0421 unit decrease",[0.024-0.06],LARGE1,"Major depressive disorder","unipolar depression",'-,GCST006041,22:33806297
rs10505997-<b>T</b>,"2 x 10-6",,0.881516,'-,"0.0448 unit increase",[0.027-0.062],ITPR2,"Major depressive disorder","unipolar depression",'-,GCST006041,12:26376309
rs699319-<b>C</b>,"2 x 10-6",,0.318762,'-,"0.0318 unit increase",[0.02-0.044],SF3B1,"Major depressive disorder","unipolar depression",'-,GCST006041,2:197417052
rs2163544-<b>C</b>,"2 x 10-6",,0.420291,'-,"0.031 unit decrease",[0.019-0.043],MIR924HG,"Major depressive disorder","unipolar depression",'-,GCST006041,18:39305111
rs12115299-<b>G</b>,"2 x 10-6",,0.0693957,'-,"0.0522 unit increase",[0.029-0.076],DENND1A,"Major depressive disorder","unipolar depression",'-,GCST006041,9:123923619
rs33435-<b>G</b>,"2 x 10-6",,0.4133,'-,"0.0271 unit decrease",[0.015-0.039],ZNF536,"Major depressive disorder","unipolar depression",'-,GCST006041,19:30452548
rs2042772-<b>T</b>,"3 x 10-6",,0.254914,'-,"0.0334 unit decrease",[0.02-0.047],"LY75-CD302, LY75","Major depressive disorder","unipolar depression",'-,GCST006041,2:159805547
rs4356032-<b>C</b>,"3 x 10-6",,0.374977,'-,"0.0291 unit decrease",[0.017-0.041],RNU6-695P,"Major depressive disorder","unipolar depression",'-,GCST006041,1:90330554
rs4660091-<b>T</b>,"3 x 10-6",,0.662341,'-,"0.0285 unit decrease",[0.017-0.04],FH,"Major depressive disorder","unipolar depression",'-,GCST006041,1:241465130
rs2012485-<b>T</b>,"3 x 10-6",,0.033314,'-,"0.0769 unit increase",[0.046-0.108],CDCA2,"Major depressive disorder","unipolar depression",'-,GCST006041,8:25517394
rs8066520-<b>G</b>,"4 x 10-6",,0.849656,'-,"0.038 unit decrease",[0.022-0.054],PIPOX,"Major depressive disorder","unipolar depression",'-,GCST006041,17:29049573
rs10806805-<b>G</b>,"6 x 10-6",,0.539686,'-,"0.0266 unit increase",[0.015-0.038],'-,"Major depressive disorder","unipolar depression",'-,GCST006041,6:164732581
rs10457592-<b>G</b>,"6 x 10-6",,0.760869,'-,"0.0372 unit decrease",[0.023-0.051],MIR548AI,"Major depressive disorder","unipolar depression",'-,GCST006041,6:99104094
rs5771109-<b>T</b>,"7 x 10-6",,0.599435,'-,"0.0269 unit decrease",[0.015-0.039],TUBGCP6,"Major depressive disorder","unipolar depression",'-,GCST006041,22:50240142
rs1133152-<b>A</b>,"1 x 10-7",,0.132,1.0460252,'-,[NR],TMEM161B,"Major depressive disorder","unipolar depression",'-,GCST005907,5:88189247
rs6065333-<b>C</b>,"9 x 10-8",,0.15,1.0438414,'-,[NR],"ZHX3, ADI1P1","Major depressive disorder","unipolar depression",'-,GCST005907,20:41329322
