"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs12619354-<b>T</b>,"4 x 10-8",,NR,1.056,'-,[1.04-1.08],'-,Schizophrenia,schizophrenia,'-,GCST004946,2:193138056
rs61712019-<b>T</b>,"1 x 10-6",,NR,1.056,'-,[1.03-1.08],LRRTM4,Schizophrenia,schizophrenia,'-,GCST004946,2:77477763
rs12138061-<b>A</b>,"1 x 10-7",,NR,1.057,'-,[1.04-1.08],ELAVL4,Schizophrenia,schizophrenia,'-,GCST004946,1:50106424
rs1353545-<b>C</b>,"2 x 10-7",,NR,1.057,'-,[1.04-1.08],FHIT,Schizophrenia,schizophrenia,'-,GCST004946,3:60302116
rs2980436-<b>A</b>,"2 x 10-8",,NR,1.057,'-,[1.04-1.08],FAM86B3P,Schizophrenia,schizophrenia,'-,GCST004946,8:8234503
rs146300688-<b>T</b>,"8 x 10-7",(Chinese),NR,1.633987,'-,[1.44-1.83],LINC01320,Schizophrenia,schizophrenia,'-,GCST004946,2:34062217
rs78681500-<b>T</b>,"3 x 10-10",(Chinese),NR,1.3315579,'-,[1.24-1.42],SPATS2L,Schizophrenia,schizophrenia,'-,GCST004946,2:200322593
rs111782145-<b>C</b>,"2 x 10-8",(Chinese),NR,1.2300123,'-,[1.16-1.3],"GTF2H4, DDR1",Schizophrenia,schizophrenia,'-,GCST004946,6:30905731
rs7989524-<b>A</b>,"3 x 10-6",(Chinese),NR,1.1627907,'-,[1.1-1.23],PHF2P2,Schizophrenia,schizophrenia,'-,GCST004946,13:19057017
rs1518395-<b>A</b>,"4 x 10-13",(Chinese),NR,1.1600928,'-,[1.12-1.2],VRK2,Schizophrenia,schizophrenia,'-,GCST004946,2:57980939
rs36025579-<b>G</b>,"5 x 10-7",,NR,1.0515248,'-,[1.03-1.07],DPYD,Schizophrenia,schizophrenia,'-,GCST004946,1:97337068
rs7022054-<b>G</b>,"1 x 10-7",,NR,1.0515248,'-,[1.03-1.07],KDM4C,Schizophrenia,schizophrenia,'-,GCST004946,9:7173500
rs10124101-<b>G</b>,"2 x 10-7",,NR,1.0504202,'-,[1.03-1.07],"HMGB3P24, RNF38",Schizophrenia,schizophrenia,'-,GCST004946,9:36308830
rs11127668-<b>C</b>,"5 x 10-7",,NR,1.0504202,'-,[1.03-1.07],"HMGB1P38, ROBO1",Schizophrenia,schizophrenia,'-,GCST004946,3:79866620
rs12431410-<b>C</b>,"5 x 10-7",,NR,1.0504202,'-,[1.03-1.07],RTN1,Schizophrenia,schizophrenia,'-,GCST004946,14:59699304
rs34321714-<b>G</b>,"3 x 10-7",,NR,1.0504202,'-,[1.03-1.07],RIMS1,Schizophrenia,schizophrenia,'-,GCST004946,6:72454442
rs4626214-<b>G</b>,"5 x 10-7",,NR,1.0504202,'-,[1.03-1.07],LINC02267,Schizophrenia,schizophrenia,'-,GCST004946,4:96805918
rs1864774-<b>C</b>,"2 x 10-7",,NR,1.049318,'-,[1.03-1.07],DLG2,Schizophrenia,schizophrenia,'-,GCST004946,11:83488233
rs2372993-<b>C</b>,"7 x 10-7",,NR,1.049318,'-,[1.03-1.07],"QPCT, RNU6-939P",Schizophrenia,schizophrenia,'-,GCST004946,2:37334786
rs2194545-<b>G</b>,"2 x 10-6",,NR,1.048218,'-,[1.03-1.07],"SNF8P1, LINC01807",Schizophrenia,schizophrenia,'-,GCST004946,2:228418495
rs2526882-<b>G</b>,"1 x 10-6",,NR,1.048218,'-,[1.03-1.07],PCNX1,Schizophrenia,schizophrenia,'-,GCST004946,14:70907985
rs7529073-<b>C</b>,"3 x 10-7",,NR,1.048218,'-,[1.03-1.07],PROX1-AS1,Schizophrenia,schizophrenia,'-,GCST004946,1:213974546
rs7915131-<b>C</b>,"6 x 10-7",,NR,1.048218,'-,[1.03-1.07],ALDH7A1P4,Schizophrenia,schizophrenia,'-,GCST004946,10:62658896
rs4833558-<b>C</b>,"3 x 10-6",,NR,1.0471205,'-,[1.03-1.07],NDST3,Schizophrenia,schizophrenia,'-,GCST004946,4:117998342
rs13259407-<b>C</b>,"2 x 10-6",,NR,1.0449321,'-,[1.03-1.06],PSD3,Schizophrenia,schizophrenia,'-,GCST004946,8:18565413
rs1460583-<b>C</b>,"4 x 10-6",,NR,1.0449321,'-,[1.03-1.06],ZFPM2,Schizophrenia,schizophrenia,'-,GCST004946,8:105096365
rs11102159-<b>T</b>,"3 x 10-6",,NR,1.048,'-,[1.03-1.07],"NRBF2P3, Y_RNA",Schizophrenia,schizophrenia,'-,GCST004946,1:110782105
rs11240341-<b>T</b>,"3 x 10-6",,NR,1.049,'-,[1.03-1.07],CNTN2,Schizophrenia,schizophrenia,'-,GCST004946,1:205046156
rs12664251-<b>A</b>,"7 x 10-7",,NR,1.049,'-,[1.03-1.07],FAM184A,Schizophrenia,schizophrenia,'-,GCST004946,6:119023381
rs4347184-<b>T</b>,"2 x 10-7",,NR,1.049,'-,[1.03-1.07],PDE4B,Schizophrenia,schizophrenia,'-,GCST004946,1:65848311
rs7523654-<b>T</b>,"2 x 10-6",,NR,1.049,'-,[1.03-1.07],"NGF-AS1, NGF",Schizophrenia,schizophrenia,'-,GCST004946,1:115318644
rs12148337-<b>T</b>,"6 x 10-8",,NR,1.05,'-,[1.03-1.07],'-,Schizophrenia,schizophrenia,'-,GCST004946,15:70296933
rs2905627-<b>T</b>,"3 x 10-6",,NR,1.05,'-,[1.03-1.07],CXXC4-AS1,Schizophrenia,schizophrenia,'-,GCST004946,4:104528928
rs35662245-<b>A</b>,"5 x 10-7",,NR,1.05,'-,[1.03-1.07],LINC01911,Schizophrenia,schizophrenia,'-,GCST004946,2:146825619
rs7811417-<b>T</b>,"2 x 10-7",,NR,1.05,'-,[1.03-1.07],SP4,Schizophrenia,schizophrenia,'-,GCST004946,7:21494534
rs1792709-<b>A</b>,"6 x 10-8",(Chinese),NR,1.1494253,'-,[1.1-1.2],"LINC01905, LINC01539",Schizophrenia,schizophrenia,'-,GCST004946,18:56101744
rs4479915-<b>G</b>,"5 x 10-9",(Chinese),NR,1.1415524,'-,[1.1-1.19],'-,Schizophrenia,schizophrenia,'-,GCST004946,6:164654568
rs11534004-<b>G</b>,"2 x 10-8",(Chinese),NR,1.1235955,'-,[1.08-1.16],PPP1R3A,Schizophrenia,schizophrenia,'-,GCST004946,7:113827389
rs2073499-<b>A</b>,"3 x 10-8",(Chinese),NR,1.112347,'-,[1.08-1.15],RASSF1,Schizophrenia,schizophrenia,'-,GCST004946,3:50336862
rs5891007-<b>?</b>,"1 x 10-7",(Chinese),NR,1.1086475,'-,[1.07-1.15],LSM1,Schizophrenia,schizophrenia,'-,GCST004946,8:38163493
rs187568-<b>A</b>,"3 x 10-6",(Chinese),NR,1.1025358,'-,[1.06-1.14],EDIL3,Schizophrenia,schizophrenia,'-,GCST004946,5:84019804
rs12052801-<b>G</b>,"9 x 10-7",(Chinese),NR,1.1013216,'-,[1.06-1.14],PPP3R1,Schizophrenia,schizophrenia,'-,GCST004946,2:68196086
rs12620761-<b>T</b>,"6 x 10-6",(Chinese),NR,1.098901,'-,[1.06-1.14],MGAT5,Schizophrenia,schizophrenia,'-,GCST004946,2:134096560
rs10928112-<b>C</b>,"2 x 10-6",(Chinese),NR,1.0964912,'-,[1.06-1.13],LRP1B,Schizophrenia,schizophrenia,'-,GCST004946,2:141573400
rs259282-<b>T</b>,"5 x 10-6",(Chinese),NR,1.0964912,'-,[1.06-1.14],ANKRD27,Schizophrenia,schizophrenia,'-,GCST004946,19:32672137
rs3013169-<b>T</b>,"3 x 10-6",(Chinese),NR,1.091703,'-,[1.05-1.13],EYS,Schizophrenia,schizophrenia,'-,GCST004946,6:64133067
rs10744422-<b>C</b>,"5 x 10-6",(Chinese),NR,1.092,'-,[1.05-1.13],HIP1R,Schizophrenia,schizophrenia,'-,GCST004946,12:122852242
rs950394-<b>G</b>,"1 x 10-6",(Chinese),NR,1.096,'-,[1.06-1.13],AHCYP3,Schizophrenia,schizophrenia,'-,GCST004946,2:104353789
rs1021487-<b>T</b>,"1 x 10-7",(Chinese),NR,1.105,'-,[1.07-1.14],LINC02494,Schizophrenia,schizophrenia,'-,GCST004946,4:58590920
rs12660387-<b>A</b>,"9 x 10-6",(Chinese),NR,1.106,'-,[1.06-1.15],EYS,Schizophrenia,schizophrenia,'-,GCST004946,6:64581751
rs7757969-<b>T</b>,"5 x 10-8",(Chinese),NR,1.11,'-,[1.07-1.15],FYN,Schizophrenia,schizophrenia,'-,GCST004946,6:111810829
rs359260-<b>T</b>,"7 x 10-7",(Chinese),NR,1.12,'-,[1.07-1.17],MIR4432HG,Schizophrenia,schizophrenia,'-,GCST004946,2:60259801
rs3759413-<b>C</b>,"2 x 10-7",(Chinese),NR,1.127,'-,[1.08-1.17],CLSTN3,Schizophrenia,schizophrenia,'-,GCST004946,12:7138610
rs61990820-<b>G</b>,"7 x 10-7",(Chinese),NR,1.133,'-,[1.08-1.18],NRXN3,Schizophrenia,schizophrenia,'-,GCST004946,14:79899927
rs41464545-<b>A</b>,"1 x 10-6",(Chinese),NR,1.15,'-,[1.09-1.21],LINC02232,Schizophrenia,schizophrenia,'-,GCST004946,4:64952689
rs820970-<b>T</b>,"6 x 10-6",(Chinese),NR,1.156,'-,[1.09-1.22],'-,Schizophrenia,schizophrenia,'-,GCST004946,2:57513953
rs2962250-<b>A</b>,"2 x 10-7",(Chinese),NR,1.178,'-,[1.12-1.24],"RNU6-1296P, RNU6-480P",Schizophrenia,schizophrenia,'-,GCST004946,5:51094157
rs8063446-<b>?</b>,"3 x 10-6",,NR,'-,'-,'-,SLC7A6OS,Schizophrenia,schizophrenia,'-,GCST008906,16:68310460
rs112845369-<b>?</b>,"1 x 10-6",,NR,'-,'-,'-,LINC01579,Schizophrenia,schizophrenia,'-,GCST008906,15:93627884
rs13168670-<b>?</b>,"6 x 10-8",,NR,'-,'-,'-,"VTRNA1-3, PCDHA1",Schizophrenia,schizophrenia,'-,GCST008459,5:140767314
rs9292918-<b>?</b>,"6 x 10-8",,NR,'-,'-,'-,HCN1,Schizophrenia,schizophrenia,'-,GCST008459,5:45300933
rs1355585-<b>?</b>,"7 x 10-8",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,15:70294278
rs9928653-<b>?</b>,"7 x 10-8",,NR,'-,'-,'-,NFATC3,Schizophrenia,schizophrenia,'-,GCST008459,16:68218176
rs7523273-<b>?</b>,"7 x 10-8",,NR,'-,'-,'-,MIR29B2CHG,Schizophrenia,schizophrenia,'-,GCST008459,1:207803738
rs704364-<b>?</b>,"7 x 10-8",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs9420-<b>?</b>,"7 x 10-8",,NR,'-,'-,'-,SELENOH,Schizophrenia,schizophrenia,'-,GCST008459,11:57742822
rs59724122-<b>?</b>,"8 x 10-8",,NR,'-,'-,'-,GULOP,Schizophrenia,schizophrenia,'-,GCST008459,8:27567179
rs10046758-<b>?</b>,"9 x 10-8",,NR,'-,'-,'-,CSMD1,Schizophrenia,schizophrenia,'-,GCST008459,8:4326648
rs3735025-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,DGKI,Schizophrenia,schizophrenia,'-,GCST008459,7:137390098
rs6019879-<b>?</b>,"1 x 10-7",,NR,'-,'-,'-,PTGIS,Schizophrenia,schizophrenia,'-,GCST008459,20:49514091
rs3858402-<b>?</b>,"1 x 10-7",,NR,'-,'-,'-,LINC02715,Schizophrenia,schizophrenia,'-,GCST008459,11:109685112
rs2909457-<b>?</b>,"1 x 10-7",,NR,'-,'-,'-,"SLC4A10, DPP4",Schizophrenia,schizophrenia,'-,GCST008459,2:161989345
rs6864084-<b>?</b>,"1 x 10-7",,NR,'-,'-,'-,GALNT10,Schizophrenia,schizophrenia,'-,GCST008459,5:154305966
rs71575306-<b>?</b>,"1 x 10-7",,NR,'-,'-,'-,MAN2A1,Schizophrenia,schizophrenia,'-,GCST008459,5:109710509
rs1339227-<b>?</b>,"1 x 10-7",,NR,'-,'-,'-,RIMS1,Schizophrenia,schizophrenia,'-,GCST008459,6:72445999
rs16851048-<b>?</b>,"2 x 10-7",,NR,'-,'-,'-,"BRINP2, LINC01645",Schizophrenia,schizophrenia,'-,GCST008459,1:177306870
rs56282503-<b>?</b>,"3 x 10-7",,NR,'-,'-,'-,PAK6,Schizophrenia,schizophrenia,'-,GCST008459,15:40274558
rs2068012-<b>?</b>,"3 x 10-7",,NR,'-,'-,'-,PRKD1,Schizophrenia,schizophrenia,'-,GCST008459,14:29721110
rs56873913-<b>?</b>,"4 x 10-7",,NR,'-,'-,'-,"NOSIP, PRRG2",Schizophrenia,schizophrenia,'-,GCST008459,19:49587942
rs12154597-<b>?</b>,"7 x 10-7",,NR,'-,'-,'-,GSDME,Schizophrenia,schizophrenia,'-,GCST008459,7:24746263
rs502834-<b>?</b>,"7 x 10-7",,NR,'-,'-,'-,IGSF9B,Schizophrenia,schizophrenia,'-,GCST008459,11:133947438
rs9656169-<b>?</b>,"8 x 10-7",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,7:110434219
rs5936660-<b>?</b>,"9 x 10-7",,NR,'-,'-,'-,PJA1,Schizophrenia,schizophrenia,'-,GCST008459,X:69158094
rs10860965-<b>?</b>,"5 x 10-6",,NR,'-,'-,'-,C12orf42,Schizophrenia,schizophrenia,'-,GCST008459,12:103211559
rs10866912-<b>A</b>,"4 x 10-8","(South Asian)",0.72,1.27,'-,[1.17-1.38],"MROH6, NAPRT",Schizophrenia,schizophrenia,'-,GCST008459,8:143573145
rs4873803-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,MROH6,Schizophrenia,schizophrenia,'-,GCST008459,8:143572424
rs7766356-<b>?</b>,"3 x 10-21",,NR,'-,'-,'-,ZSCAN23,Schizophrenia,schizophrenia,'-,GCST008459,6:28432761
rs12244388-<b>?</b>,"2 x 10-18",,NR,'-,'-,'-,"AS3MT, BORCS7-ASMT",Schizophrenia,schizophrenia,'-,GCST008459,10:102880295
rs2007044-<b>?</b>,"9 x 10-18",,NR,'-,'-,'-,CACNA1C,Schizophrenia,schizophrenia,'-,GCST008459,12:2235794
rs1702294-<b>?</b>,"1 x 10-17",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs11693528-<b>?</b>,"3 x 10-14",,NR,'-,'-,'-,"FTCDNL1, RN7SL717P",Schizophrenia,schizophrenia,'-,GCST008459,2:199871784
rs58120505-<b>?</b>,"8 x 10-14",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs4391122-<b>?</b>,"1 x 10-13",,NR,'-,'-,'-,LINC02057,Schizophrenia,schizophrenia,'-,GCST008459,5:61302716
rs12887734-<b>?</b>,"2 x 10-13",,NR,'-,'-,'-,"KLC1, COA8",Schizophrenia,schizophrenia,'-,GCST008459,14:103580497
rs75968099-<b>?</b>,"2 x 10-13",,NR,'-,'-,'-,"LINC02033, HSPD1P6",Schizophrenia,schizophrenia,'-,GCST008459,3:36817092
rs9607782-<b>?</b>,"4 x 10-13",,NR,'-,'-,'-,EP300-AS1,Schizophrenia,schizophrenia,'-,GCST008459,22:41191552
rs10750450-<b>?</b>,"7 x 10-13",,NR,'-,'-,'-,LINC02551,Schizophrenia,schizophrenia,'-,GCST008459,11:130849166
rs4129585-<b>?</b>,"7 x 10-13",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs9636107-<b>?</b>,"1 x 10-12",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs13240464-<b>?</b>,"2 x 10-12",,NR,'-,'-,'-,IMMP2L,Schizophrenia,schizophrenia,'-,GCST008459,7:111258859
rs301797-<b>?</b>,"2 x 10-12",,NR,'-,'-,'-,"RERE-AS1, RERE",Schizophrenia,schizophrenia,'-,GCST008459,1:8427263
rs8043009-<b>?</b>,"3 x 10-12",,NR,'-,'-,'-,CHRNA3,Schizophrenia,schizophrenia,'-,GCST008459,15:78615812
rs11682175-<b>?</b>,"4 x 10-12",,NR,'-,'-,'-,ACTG1P22,Schizophrenia,schizophrenia,'-,GCST008459,2:57760458
rs55661361-<b>?</b>,"4 x 10-12",,NR,'-,'-,'-,NRGN,Schizophrenia,schizophrenia,'-,GCST008459,11:124744061
rs778371-<b>?</b>,"5 x 10-12",,NR,'-,'-,'-,SNORC,Schizophrenia,schizophrenia,'-,GCST008459,2:232878399
rs6065094-<b>?</b>,"5 x 10-12",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs7427564-<b>?</b>,"2 x 10-11",,NR,'-,'-,'-,STAG1,Schizophrenia,schizophrenia,'-,GCST008459,3:136555593
rs12704290-<b>?</b>,"2 x 10-11",,NR,'-,'-,'-,"GRM3-AS1, GRM3",Schizophrenia,schizophrenia,'-,GCST008459,7:86798310
rs2565164-<b>?</b>,"2 x 10-11",,NR,'-,'-,'-,COQ10B,Schizophrenia,schizophrenia,'-,GCST008459,2:197472796
rs4702-<b>?</b>,"2 x 10-11",,NR,'-,'-,'-,FURIN,Schizophrenia,schizophrenia,'-,GCST008459,15:90883330
rs11210892-<b>?</b>,"2 x 10-11",,NR,'-,'-,'-,"PTPRF, KDM4A",Schizophrenia,schizophrenia,'-,GCST008459,1:43634413
rs926231-<b>?</b>,"2 x 10-11",,NR,'-,'-,'-,CACNA1I,Schizophrenia,schizophrenia,'-,GCST008459,22:39610981
rs11693094-<b>?</b>,"3 x 10-11",,NR,'-,'-,'-,ZNF804A,Schizophrenia,schizophrenia,'-,GCST008459,2:184736693
rs66486766-<b>?</b>,"5 x 10-11",,NR,'-,'-,'-,"EFL1P1, DNM1P41",Schizophrenia,schizophrenia,'-,GCST008459,15:84137308
rs17194490-<b>?</b>,"5 x 10-11",,NR,'-,'-,'-,CNTN4,Schizophrenia,schizophrenia,'-,GCST008459,3:2506102
rs17691888-<b>?</b>,"7 x 10-11",,NR,'-,'-,'-,CACNB2,Schizophrenia,schizophrenia,'-,GCST008459,10:18445599
rs4642619-<b>?</b>,"8 x 10-11",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,8:110475239
rs2535627-<b>?</b>,"8 x 10-11",,NR,'-,'-,'-,"ITIH3, ITIH4",Schizophrenia,schizophrenia,'-,GCST008459,3:52811089
rs7951870-<b>?</b>,"9 x 10-11",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs3798869-<b>?</b>,"1 x 10-10",,NR,'-,'-,'-,SNAP91,Schizophrenia,schizophrenia,'-,GCST008459,6:83618941
rs34796896-<b>?</b>,"1 x 10-10",,NR,'-,'-,'-,FXR1,Schizophrenia,schizophrenia,'-,GCST008459,3:180905467
rs59979824-<b>?</b>,"3 x 10-10",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,2:192983614
rs12691307-<b>?</b>,"4 x 10-10",,NR,'-,'-,'-,"TMEM219, KCTD13",Schizophrenia,schizophrenia,'-,GCST008459,16:29928556
rs7405404-<b>?</b>,"5 x 10-10",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs35225048-<b>?</b>,"7 x 10-10",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,15:61564064
rs12129573-<b>?</b>,"7 x 10-10",,NR,'-,'-,'-,"RN7SKP19, LINC01360",Schizophrenia,schizophrenia,'-,GCST008459,1:73302683
rs2514218-<b>?</b>,"9 x 10-10",,NR,'-,'-,'-,DRD2,Schizophrenia,schizophrenia,'-,GCST008459,11:113522272
rs2905426-<b>?</b>,"9 x 10-10",,NR,'-,'-,'-,"MAU2, GATAD2A",Schizophrenia,schizophrenia,'-,GCST008459,19:19367213
rs6984242-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,8:59787910
rs1498232-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,LINC01648,Schizophrenia,schizophrenia,'-,GCST008459,1:29961104
rs2332700-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,RGS6,Schizophrenia,schizophrenia,'-,GCST008459,14:71950609
rs6466055-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,SRPK2,Schizophrenia,schizophrenia,'-,GCST008459,7:105288617
rs2910032-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,LINC01470,Schizophrenia,schizophrenia,'-,GCST008459,5:153160794
rs6002655-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,TCF20,Schizophrenia,schizophrenia,'-,GCST008459,22:42207808
rs3849046-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,ETF1,Schizophrenia,schizophrenia,'-,GCST008459,5:138515503
rs2053079-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,ZNF536,Schizophrenia,schizophrenia,'-,GCST008459,19:30496516
rs6430095-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,2:145682377
rs4523957-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,SRR,Schizophrenia,schizophrenia,'-,GCST008459,17:2305605
rs11139497-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,DDX10P2,Schizophrenia,schizophrenia,'-,GCST008459,9:82125026
rs12363019-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,LINC02686,Schizophrenia,schizophrenia,'-,GCST008459,11:24352999
rs12325245-<b>?</b>,"5 x 10-9",,NR,'-,'-,'-,"CNOT1, SLC38A7",Schizophrenia,schizophrenia,'-,GCST008459,16:58647489
rs4648845-<b>?</b>,"6 x 10-9",,NR,'-,'-,'-,PLCH2,Schizophrenia,schizophrenia,'-,GCST008459,1:2455662
rs4908972-<b>?</b>,"8 x 10-9",,NR,'-,'-,'-,TBC1D5,Schizophrenia,schizophrenia,'-,GCST008459,3:17754700
rs1106568-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,GPM6A,Schizophrenia,schizophrenia,'-,GCST008459,4:175940150
rs62378245-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,MEF2C-AS1,Schizophrenia,schizophrenia,'-,GCST008459,5:89448145
rs7235891-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,"LINC01415, LINC01416",Schizophrenia,schizophrenia,'-,GCST008459,18:55787543
rs11685299-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,CUL3,Schizophrenia,schizophrenia,'-,GCST008459,2:224526579
rs7191183-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,GRIN2A,Schizophrenia,schizophrenia,'-,GCST008459,16:9806200
rs7927176-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,GRAMD1B,Schizophrenia,schizophrenia,'-,GCST008459,11:123525156
rs6990941-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,8:88632202
rs7299943-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,PITPNM2,Schizophrenia,schizophrenia,'-,GCST008459,12:123108938
rs10803138-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,'-,Schizophrenia,schizophrenia,'-,GCST008459,"Mapping not available"
rs8082590-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,GID4,Schizophrenia,schizophrenia,'-,GCST008459,17:18055088
rs12647126-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,NEK1,Schizophrenia,schizophrenia,'-,GCST008459,4:169455554
rs6704641-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,SATB2,Schizophrenia,schizophrenia,'-,GCST008459,2:199299529
rs679087-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,TMTC1,Schizophrenia,schizophrenia,'-,GCST008459,12:29764332
rs2693698-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,BCL11B,Schizophrenia,schizophrenia,'-,GCST008459,14:99252882
rs7801375-<b>?</b>,"6 x 10-8",,NR,'-,'-,'-,CAPZA1P4,Schizophrenia,schizophrenia,'-,GCST008459,7:131882504
rs215411-<b>?</b>,"6 x 10-8",,NR,'-,'-,'-,RFPL4AP3,Schizophrenia,schizophrenia,'-,GCST008459,4:23421980
rs73627050-<b>?</b>,"7 x 10-6",,NR,'-,'-,'-,NLGN4X,Schizophrenia,schizophrenia,'-,GCST008459,X:6094587
rs17616243-<b>T</b>,"3 x 10-9",,0.16,2.03,'-,[1.79-2.27],BMPR1B,Schizophrenia,schizophrenia,'-,GCST007219,4:94871365
rs10252923-<b>A</b>,"2 x 10-6",,0.29,1.82,'-,[1.42-2.33],"NIPA2P1, FZD1",Schizophrenia,schizophrenia,'-,GCST009603,7:91275726
rs75970938-<b>?</b>,"2 x 10-25",,NR,1.1336,'-,[1.11-1.16],CNNM2,Schizophrenia,schizophrenia,'-,GCST009337,10:103033891
rs12363019-<b>?</b>,"5 x 10-10",,NR,1.06375,'-,[1.04-1.08],LINC02686,Schizophrenia,schizophrenia,'-,GCST009337,11:24352999
rs11038391-<b>?</b>,"8 x 10-9",,NR,1.0643846,'-,[1.04-1.09],"LINC02696, SYT13",Schizophrenia,schizophrenia,'-,GCST009337,11:45308670
rs7926389-<b>?</b>,"2 x 10-12",,NR,1.0901321,'-,[1.07-1.11],ARHGAP1,Schizophrenia,schizophrenia,'-,GCST009337,11:46690304
rs9420-<b>?</b>,"7 x 10-9",,NR,1.05834,'-,[1.04-1.08],SELENOH,Schizophrenia,schizophrenia,'-,GCST009337,11:57742822
rs11230827-<b>?</b>,"5 x 10-8",,NR,1.10816,'-,[1.07-1.15],RAB3IL1,Schizophrenia,schizophrenia,'-,GCST009337,11:61919982
rs7951609-<b>?</b>,"5 x 10-8",,NR,1.0552753,'-,[1.04-1.07],TENM4,Schizophrenia,schizophrenia,'-,GCST009337,11:79519877
rs12421382-<b>?</b>,"2 x 10-8",,NR,1.0530639,'-,[1.03-1.07],C11orf87,Schizophrenia,schizophrenia,'-,GCST009337,11:109507345
rs2514218-<b>?</b>,"2 x 10-11",,NR,1.0771335,'-,[1.06-1.1],DRD2,Schizophrenia,schizophrenia,'-,GCST009337,11:113522272
rs77502336-<b>?</b>,"6 x 10-10",,NR,1.06194,'-,[1.04-1.08],GRAMD1B,Schizophrenia,schizophrenia,'-,GCST009337,11:123523928
rs7127399-<b>?</b>,"4 x 10-9",,NR,1.0561223,'-,[1.04-1.07],"OR8Q1P, OR8A1",Schizophrenia,schizophrenia,'-,GCST009337,11:124591378
rs55661361-<b>?</b>,"5 x 10-11",,NR,1.0624734,'-,[1.04-1.08],NRGN,Schizophrenia,schizophrenia,'-,GCST009337,11:124744061
rs10791099-<b>?</b>,"1 x 10-8",,NR,1.0535854,'-,[1.04-1.07],LINC02551,Schizophrenia,schizophrenia,'-,GCST009337,11:130848918
rs2917568-<b>?</b>,"1 x 10-8",,NR,1.05285,'-,[1.04-1.07],OPCML,Schizophrenia,schizophrenia,'-,GCST009337,11:132698359
rs3802924-<b>?</b>,"2 x 10-12",,NR,1.09428,'-,[1.07-1.12],"IGSF9B, LINC02730",Schizophrenia,schizophrenia,'-,GCST009337,11:133957838
rs2159100-<b>?</b>,"1 x 10-19",,NR,1.10076,'-,[1.08-1.12],CACNA1C,Schizophrenia,schizophrenia,'-,GCST009337,12:2237227
rs302321-<b>?</b>,"1 x 10-13",,NR,1.0701482,'-,[1.05-1.09],TMTC1,Schizophrenia,schizophrenia,'-,GCST009337,12:29775455
